behavior_id,customer_id,device_id,behavior_risk_score,current_city
BH009473,C01160,D00833,10.06,Tenali
BH009474,C01364,D01495,71.02,Udupi
BH009475,C01531,D00221,63.84,Nizamabad
BH009476,C01907,D00310,37.31,Tumkur
BH009477,C01803,D00637,6.37,Panchkula
BH009478,C01999,D00637,23.1,Rewa
BH009479,C01330,D00062,19.83,Agartala
BH009480,C01249,D00350,6.68,Sangli-Miraj & Kupwad
BH009481,C01475,D01019,58.01,Ambarnath
BH009482,C01688,D00237,67.71,Machilipatnam
BH009483,C00024,D00086,8.26,Amroha
BH009484,C01559,D01371,72.71,Durg
BH009485,C01068,D00405,12.38,Vasai-Virar
BH009486,C01667,D00036,99.56,Bilaspur
BH009487,C00876,D00332,18.1,Solapur
BH009488,C01780,D00164,56.45,Tiruppur
BH009489,C00403,D00958,15.09,Aurangabad
BH009490,C01830,D00478,74.6,Cuttack
BH009491,C01665,D01306,13.98,Ballia
BH009492,C01516,D01145,37.02,Ambattur
BH009493,C01758,D00218,42.68,Durg
BH009494,C00079,D00043,66.76,Tadipatri
BH009495,C01101,D01435,66.06,Dharmavaram
BH009496,C00463,D01257,38.01,Jodhpur
BH009497,C01243,D00253,90.88,Gopalpur
BH009498,C00135,D00904,79.93,Mirzapur
BH009499,C01756,D00584,24.55,Bardhaman
BH009500,C01895,D01048,52.75,Srikakulam
BH009501,C01654,D00202,75.72,Baranagar
BH009502,C01137,D00303,83.65,Sultan Pur Majra
BH009503,C00589,D01353,34.02,Jaipur
BH009504,C00972,D01375,51.76,Uluberia
BH009505,C01578,D00206,60.94,Chapra
BH009506,C01285,D00435,65.01,Nellore
BH009507,C01008,D00036,11.94,Barasat
BH009508,C00004,D01463,65.31,Durgapur
BH009509,C01933,D00134,73.21,Udaipur
BH009510,C00736,D00002,98.37,Gandhinagar
BH009511,C01694,D00784,64.57,Mahbubnagar
BH009512,C00888,D00986,37.09,Tirupati
BH009513,C01947,D01267,96.87,Gangtok
BH009514,C00100,D00788,48.89,Latur
BH009515,C01618,D00360,53.87,Pallavaram
BH009516,C00454,D00999,68.17,Anantapur
BH009517,C01013,D00522,22.29,Uluberia
BH009518,C01625,D01260,28.61,North Dumdum
BH009519,C00665,D00558,41.29,Latur
BH009520,C01660,D01063,71.14,Ranchi
BH009521,C01185,D00883,87.64,Kollam
BH009522,C00372,D00072,21.03,Serampore
BH009523,C00927,D00834,8.25,Tadepalligudem
BH009524,C01357,D00115,43.17,Bulandshahr
BH009525,C01358,D00601,59.84,Haridwar
BH009526,C01838,D00054,93.64,Tenali
BH009527,C00047,D00360,49.93,Pune
BH009528,C00398,D00935,93.28,Mau
BH009529,C01584,D00600,46.88,Mumbai
BH009530,C01097,D00770,75.07,Pimpri-Chinchwad
BH009531,C01230,D00055,75.6,Dharmavaram
BH009532,C00901,D01272,61.81,Raichur
BH009533,C01598,D00851,17.94,Dibrugarh
BH009534,C00118,D00744,56.58,Kochi
BH009535,C00579,D00876,67.81,Chapra
BH009536,C01168,D00518,99.75,Gudivada
BH009537,C01193,D01477,25.98,Hajipur
BH009538,C01234,D01224,41.12,Ajmer
BH009539,C00938,D01125,2.66,Shahjahanpur
BH009540,C01753,D00632,25.61,Deoghar
BH009541,C01957,D00092,17.72,Ludhiana
BH009542,C01719,D00717,31.08,Pudukkottai
BH009543,C00835,D00856,26.71,Durg
BH009544,C00680,D01388,75.58,Jhansi
BH009545,C01980,D00697,36.78,Singrauli
BH009546,C01248,D00835,14.13,Gaya
BH009547,C00008,D00422,93.59,Kishanganj
BH009548,C00224,D00649,61.43,Vijayanagaram
BH009549,C01904,D01091,12.48,Kollam
BH009550,C00341,D00831,42.64,Bettiah
BH009551,C00815,D01320,40.1,Mathura
BH009552,C01162,D01234,30.77,Phagwara
BH009553,C00977,D01177,51.69,Sambalpur
BH009554,C00014,D01227,25.69,Vijayawada
BH009555,C01750,D01262,15.88,Maheshtala
BH009556,C00184,D00188,44.67,Avadi
BH009557,C01815,D00511,62.44,Madurai
BH009558,C00680,D01388,97.69,Firozabad
BH009559,C00061,D00079,10.68,Thane
BH009560,C00986,D00776,46.35,Bhagalpur
BH009561,C00299,D01159,6.82,Katihar
BH009562,C00211,D00741,99.61,Amravati
BH009563,C00859,D00814,67.45,Dehradun
BH009564,C00178,D01194,94.82,Amaravati
BH009565,C00927,D00615,67.8,Durg
BH009566,C00506,D01147,56.83,Imphal
BH009567,C01559,D01371,8.1,Bhalswa Jahangir Pur
BH009568,C01387,D00957,37.63,Srikakulam
BH009569,C00634,D01006,16.95,Kavali
BH009570,C00350,D01161,12.46,Sagar
BH009571,C01793,D01375,54.99,Hapur
BH009572,C01167,D00097,18.68,Jalna
BH009573,C01496,D01308,87.62,Raichur
BH009574,C01780,D00681,79.49,Agartala
BH009575,C01501,D00697,12.64,Salem
BH009576,C00040,D00378,29.22,Dhanbad
BH009577,C01136,D00175,65.79,Saharanpur
BH009578,C01282,D00702,13.04,Ahmednagar
BH009579,C00211,D00741,57.44,Guntakal
BH009580,C00200,D00845,81.73,Bijapur
BH009581,C01371,D01376,78.98,Secunderabad
BH009582,C01427,D01395,28.94,Narasaraopet
BH009583,C01427,D01395,43.63,Hubli–Dharwad
BH009584,C00994,D00126,10.81,Gandhidham
BH009585,C01860,D00354,24.86,Ambala
BH009586,C00001,D00440,45.18,Panihati
BH009587,C01102,D00982,55.17,Orai
BH009588,C00321,D00282,47.98,Belgaum
BH009589,C00033,D00536,4.65,Belgaum
BH009590,C01589,D00355,97.14,Thrissur
BH009591,C01431,D00301,37.63,Rajpur Sonarpur
BH009592,C01081,D01402,90.92,Bareilly
BH009593,C00362,D00001,33.99,Bally
BH009594,C01582,D01414,31.67,Madanapalle
BH009595,C01206,D01380,0.5,Tezpur
BH009596,C00818,D00070,56.89,Bhilai
BH009597,C01051,D00192,83.37,Bhavnagar
BH009598,C01510,D01085,68.7,Amaravati
BH009599,C01959,D00161,39.3,Guwahati
BH009600,C01070,D00126,2.22,Satna
BH009601,C01725,D00930,72.76,Amritsar
BH009602,C00059,D01267,97.02,Sasaram
BH009603,C01313,D01155,90.52,Hindupur
BH009604,C01635,D01002,42.38,Belgaum
BH009605,C00750,D00990,24.45,Kanpur
BH009606,C01505,D01480,68.99,Visakhapatnam
BH009607,C01477,D01012,94.41,Durg
BH009608,C01387,D00957,50.47,Ludhiana
BH009609,C00423,D01499,19.81,Chandrapur
BH009610,C00624,D00774,39.93,Ulhasnagar
BH009611,C01210,D00428,31.38,Amroha
BH009612,C00435,D00064,20.36,Chinsurah
BH009613,C00909,D01362,47.98,Bhatpara
BH009614,C01134,D01033,44.02,Hazaribagh
BH009615,C01967,D00995,79.05,Ramgarh
BH009616,C01453,D01240,67.42,Guntur
BH009617,C00806,D00493,81.69,Ahmednagar
BH009618,C01721,D00440,95.08,Hospet
BH009619,C01172,D00971,51.31,Delhi
BH009620,C00088,D01482,38.18,Fatehpur
BH009621,C00031,D01424,18.91,Anantapur
BH009622,C01265,D01066,88.26,Anantapur
BH009623,C01225,D00172,18.72,Proddatur
BH009624,C00153,D01435,76.36,Mumbai
BH009625,C00520,D01285,59.07,Ramagundam
BH009626,C01625,D00844,39.56,Loni
BH009627,C01501,D00212,33.97,Asansol
BH009628,C01690,D01407,50.16,Sangli-Miraj & Kupwad
BH009629,C01910,D01277,79.36,Karimnagar
BH009630,C00411,D00088,75.51,Mehsana
BH009631,C00218,D00088,76.06,Uluberia
BH009632,C00919,D00640,32.22,Pimpri-Chinchwad
BH009633,C01187,D00947,36.38,Sangli-Miraj & Kupwad
BH009634,C00902,D01201,47.27,Jehanabad
BH009635,C01951,D00643,86.67,Malda
BH009636,C01047,D00575,11.84,Chandrapur
BH009637,C00038,D00229,91.1,Gandhinagar
BH009638,C00644,D00185,9.57,Rajkot
BH009639,C00452,D00719,53.85,Bidar
BH009640,C00937,D00638,85.4,Raipur
BH009641,C01360,D00929,32.09,Pali
BH009642,C01162,D01234,38.95,Latur
BH009643,C00962,D00796,77.59,Kadapa
BH009644,C00022,D01000,32.73,Thiruvananthapuram
BH009645,C01412,D00029,21.45,Ambattur
BH009646,C00707,D01226,22.34,Raichur
BH009647,C01038,D00474,91.59,Dibrugarh
BH009648,C01823,D01404,87.78,Bhopal
BH009649,C01336,D01291,61.38,Hindupur
BH009650,C01128,D00985,32.84,Coimbatore
BH009651,C01117,D01280,98.84,Dehri
BH009652,C00417,D00859,85.41,Sri Ganganagar
BH009653,C01885,D00773,11.13,Chapra
BH009654,C00510,D00762,94.2,Agartala
BH009655,C00336,D00686,1.22,Darbhanga
BH009656,C00420,D01128,88.6,Amroha
BH009657,C01264,D00396,92.92,Jammu
BH009658,C01803,D00637,46.84,Pudukkottai
BH009659,C00311,D00853,18.65,Ahmednagar
BH009660,C01053,D01289,78.16,Shahjahanpur
BH009661,C01189,D01294,42.59,Nagaon
BH009662,C00480,D00362,60.84,North Dumdum
BH009663,C00865,D01189,39.58,Thoothukudi
BH009664,C00956,D01398,11.71,Moradabad
BH009665,C00641,D01060,3.01,Deoghar
BH009666,C01106,D00259,93.6,Kota
BH009667,C01983,D01038,86.96,Dehri
BH009668,C00919,D00640,25.92,Bhiwani
BH009669,C01148,D01304,46.37,Baranagar
BH009670,C00747,D01468,31.1,Malda
BH009671,C01604,D00371,92.68,Bhagalpur
BH009672,C01935,D01103,78.85,Guntur
BH009673,C00032,D01099,3.47,Kulti
BH009674,C01953,D01257,32.51,Uluberia
BH009675,C01032,D00502,5.34,Pudukkottai
BH009676,C00446,D01007,32.35,Chandrapur
BH009677,C01082,D00223,75.19,Singrauli
BH009678,C01785,D00051,0.68,Muzaffarnagar
BH009679,C01805,D00139,19.93,Kollam
BH009680,C01992,D01246,76.06,Dhule
BH009681,C01163,D01266,90.46,Maheshtala
BH009682,C00102,D01422,61.85,Kishanganj
BH009683,C01974,D01257,82.71,Mathura
BH009684,C01097,D00770,34.84,Patiala
BH009685,C00999,D00363,90.98,Panchkula
BH009686,C00360,D01367,24.76,Chennai
BH009687,C01106,D00259,15.65,Kirari Suleman Nagar
BH009688,C00398,D00935,77.13,Chittoor
BH009689,C00743,D00961,45.18,Thrissur
BH009690,C01914,D00733,15.65,Khora 
BH009691,C01184,D00755,0.98,Vellore
BH009692,C01225,D00172,25.28,Nagpur
BH009693,C00047,D00360,11.44,Bhiwandi
BH009694,C01402,D01046,26.65,Kamarhati
BH009695,C00281,D00607,92.12,Tiruchirappalli
BH009696,C01363,D00295,14.89,Burhanpur
BH009697,C01672,D00431,40.56,Aurangabad
BH009698,C01250,D00442,60.71,Asansol
BH009699,C00582,D00245,74.87,Hosur
BH009700,C01858,D00478,12.92,Haridwar
BH009701,C01338,D01151,38.7,Madurai
BH009702,C00115,D00642,1.44,Berhampore
BH009703,C00775,D00772,96.58,Dewas
BH009704,C00710,D00722,4.38,Mango
BH009705,C00309,D01009,4.37,Nagercoil
BH009706,C00851,D00473,76.14,Thoothukudi
BH009707,C01326,D00036,39.71,Nandyal
BH009708,C00784,D01405,45.62,Maheshtala
BH009709,C01025,D00384,60.26,Coimbatore
BH009710,C00296,D00890,40.53,Nanded
BH009711,C00995,D00940,84.52,Latur
BH009712,C00686,D00075,12.91,Rampur
BH009713,C00053,D00903,22.59,Shivpuri
BH009714,C00939,D00609,70.76,Panipat
BH009715,C00866,D01094,18.21,Bhilai
BH009716,C00867,D01132,87.67,Kanpur
BH009717,C00572,D00518,67.95,Bhimavaram
BH009718,C00508,D00302,7.32,Ahmedabad
BH009719,C00590,D00021,23.75,Jaunpur
BH009720,C01309,D00359,81.46,Kota
BH009721,C00956,D01398,28.92,Ongole
BH009722,C00580,D01003,74.49,Bhiwandi
BH009723,C01492,D01073,18.54,Munger
BH009724,C01189,D00799,26.15,Bhilai
BH009725,C00282,D00060,3.36,Miryalaguda
BH009726,C00946,D00219,79.02,Rohtak
BH009727,C01415,D00374,54.46,Udaipur
BH009728,C00125,D01091,18.46,Madurai
BH009729,C01641,D01021,78.0,Pondicherry
BH009730,C00387,D00091,76.06,Bhalswa Jahangir Pur
BH009731,C01126,D01305,65.77,Hyderabad
BH009732,C01664,D00379,4.32,Mahbubnagar
BH009733,C00797,D01318,20.13,Hubli–Dharwad
BH009734,C00269,D00506,96.76,Ludhiana
BH009735,C01382,D00416,92.89,Phagwara
BH009736,C00427,D00463,52.65,Navi Mumbai
BH009737,C01269,D01403,82.9,Varanasi
BH009738,C00856,D01087,13.51,Bangalore
BH009739,C01429,D01434,92.61,Kirari Suleman Nagar
BH009740,C00322,D00662,79.96,Panipat
BH009741,C01216,D01457,85.44,Delhi
BH009742,C01138,D01106,66.6,Orai
BH009743,C00574,D00137,86.88,Pimpri-Chinchwad
BH009744,C01637,D00331,14.46,Ambarnath
BH009745,C00219,D00723,23.06,Maheshtala
BH009746,C01205,D01428,10.39,Burhanpur
BH009747,C00548,D01417,4.78,Vadodara
BH009748,C01433,D00771,1.89,Bongaigaon
BH009749,C00230,D00034,86.25,Raiganj
BH009750,C00376,D00030,76.57,Guna
BH009751,C00793,D01261,38.37,Katihar
BH009752,C00200,D00845,10.73,Pimpri-Chinchwad
BH009753,C01175,D00132,31.06,Vasai-Virar
BH009754,C00906,D00086,40.31,Varanasi
BH009755,C01559,D00573,68.75,Bangalore
BH009756,C00082,D00257,54.52,Satna
BH009757,C01252,D00925,21.76,Adoni
BH009758,C01872,D00949,71.08,Srinagar
BH009759,C01308,D01268,45.32,Bhind
BH009760,C00319,D00087,34.29,Pali
BH009761,C01324,D01066,62.66,Mysore
BH009762,C01658,D00092,24.64,Nizamabad
BH009763,C01938,D00199,1.98,Nizamabad
BH009764,C00486,D00337,32.27,Nagercoil
BH009765,C01263,D00037,23.04,Dhule
BH009766,C00628,D00778,66.43,Deoghar
BH009767,C00813,D00656,31.36,Bokaro
BH009768,C00081,D00841,54.09,Morbi
BH009769,C00107,D00843,9.97,Ulhasnagar
BH009770,C01308,D01268,46.71,Gandhidham
BH009771,C01469,D00563,19.04,Belgaum
BH009772,C01618,D00360,70.35,Ballia
BH009773,C01593,D01322,13.15,Panchkula
BH009774,C01325,D01347,58.01,Pondicherry
BH009775,C00398,D00968,68.89,Tezpur
BH009776,C01811,D01114,58.5,Kanpur
BH009777,C00261,D00963,96.31,Danapur
BH009778,C00229,D00445,55.34,Vadodara
BH009779,C00553,D00467,52.0,Varanasi
BH009780,C01000,D00970,0.38,Jabalpur
BH009781,C01490,D00361,4.5,Bahraich
BH009782,C01950,D00697,72.46,Madhyamgram
BH009783,C00844,D01254,79.76,Phusro
BH009784,C01152,D01154,39.62,Aligarh
BH009785,C00930,D00282,74.13,Jalgaon
BH009786,C01869,D01382,12.38,Tiruppur
BH009787,C01530,D00181,55.92,Raebareli
BH009788,C01625,D00439,10.38,New Delhi
BH009789,C01216,D01457,2.49,Nizamabad
BH009790,C01262,D00239,5.81,Bidhannagar
BH009791,C00217,D00468,97.77,Haldia
BH009792,C00224,D00649,27.45,Jehanabad
BH009793,C01576,D00418,33.7,Kurnool
BH009794,C01108,D01243,20.67,Singrauli
BH009795,C00460,D01237,91.87,Baranagar
BH009796,C01491,D00702,41.68,Parbhani
BH009797,C00376,D00030,6.24,Kharagpur
BH009798,C00142,D01388,67.32,Burhanpur
BH009799,C00246,D01401,94.13,Nadiad
BH009800,C00743,D00961,49.24,Kakinada
BH009801,C01729,D00794,93.46,Jhansi
BH009802,C00460,D01237,93.15,Kochi
BH009803,C01664,D00379,72.8,Avadi
BH009804,C01689,D00323,49.24,Guna
BH009805,C01248,D00835,15.11,Aurangabad
BH009806,C01707,D01363,39.92,Khammam
BH009807,C00466,D01037,10.67,Jabalpur
BH009808,C01938,D00557,95.75,Unnao
BH009809,C01487,D00079,22.93,Bhagalpur
BH009810,C01831,D00661,72.5,Nellore
BH009811,C01148,D01304,0.48,Surat
BH009812,C00479,D00511,50.44,Ahmedabad
BH009813,C00274,D01323,49.94,Bhusawal
BH009814,C01688,D00237,87.01,Haldia
BH009815,C00253,D00429,82.22,Madanapalle
BH009816,C00830,D00998,22.71,Shivpuri
BH009817,C01638,D00507,47.02,Purnia
BH009818,C00971,D00378,3.31,Malda
BH009819,C01803,D00637,8.48,Jalandhar
BH009820,C01661,D01166,1.01,North Dumdum
BH009821,C00133,D00977,64.06,Kadapa
BH009822,C00492,D00971,76.06,Amravati
BH009823,C00243,D01013,90.03,Nandyal
BH009824,C00645,D00326,8.71,Serampore
BH009825,C00629,D00962,30.68,Chandrapur
BH009826,C01025,D00384,12.18,Kolhapur
BH009827,C01371,D00844,27.85,Motihari
BH009828,C01798,D01199,89.18,Nellore
BH009829,C00582,D00287,22.66,Guwahati
BH009830,C00286,D00322,37.77,Narasaraopet
BH009831,C01468,D01261,81.41,Bhilai
BH009832,C00086,D00692,79.55,Raebareli
BH009833,C00512,D00231,10.71,Bally
BH009834,C01039,D00090,56.63,Allahabad
BH009835,C00252,D00758,30.11,Katni
BH009836,C01935,D01174,38.62,Alappuzha
BH009837,C00504,D00137,52.89,Vadodara
BH009838,C01027,D00515,16.99,Khandwa
BH009839,C00862,D01097,92.83,Sikar
BH009840,C01481,D01398,97.36,Tadipatri
BH009841,C00972,D01375,13.39,Indore
BH009842,C00553,D00642,49.15,Ujjain
BH009843,C01424,D01173,48.56,Satara
BH009844,C00559,D01256,3.48,Belgaum
BH009845,C01805,D00139,62.34,Silchar
BH009846,C00805,D00669,64.02,Tiruppur
BH009847,C01406,D01397,26.98,Ahmedabad
BH009848,C00965,D00552,51.58,Darbhanga
BH009849,C00050,D00598,65.32,Davanagere
BH009850,C00329,D01192,99.44,Thiruvananthapuram
BH009851,C01744,D00702,90.84,Farrukhabad
BH009852,C01438,D00177,94.64,Karaikudi
BH009853,C01093,D01252,58.59,Guntakal
BH009854,C00173,D00363,4.77,Bhimavaram
BH009855,C01330,D01125,36.48,Khandwa
BH009856,C00259,D01451,23.51,Miryalaguda
BH009857,C01799,D01433,97.83,Siliguri
BH009858,C01989,D01435,43.41,Kavali
BH009859,C01908,D01180,32.08,Moradabad
BH009860,C00817,D00430,9.0,Malda
BH009861,C01823,D00900,47.92,Guntur
BH009862,C01516,D01145,63.82,Amritsar
BH009863,C00874,D00347,39.26,Proddatur
BH009864,C00156,D00939,2.6,Kurnool
BH009865,C01073,D01487,10.88,Chandigarh
BH009866,C00604,D00496,50.49,Mira-Bhayandar
BH009867,C00406,D00738,63.61,Aurangabad
BH009868,C00657,D01235,81.11,Alwar
BH009869,C01253,D00687,32.16,Arrah
BH009870,C01023,D01164,88.27,Cuttack
BH009871,C01933,D00134,56.23,Dibrugarh
BH009872,C00025,D01358,31.14,Bangalore
BH009873,C01528,D00177,56.91,Maheshtala
BH009874,C01076,D01409,40.11,Surat
BH009875,C00008,D01412,39.39,Erode
BH009876,C00223,D00860,23.79,Kolkata
BH009877,C01922,D00821,13.2,Aurangabad
BH009878,C00587,D00550,31.39,Jaunpur
BH009879,C00553,D00642,67.49,Silchar
BH009880,C01803,D00637,5.03,Rajpur Sonarpur
BH009881,C01068,D00405,62.62,Dindigul
BH009882,C01831,D00661,23.79,Tadepalligudem
BH009883,C01198,D00596,91.36,Orai
BH009884,C00653,D00107,38.12,Satna
BH009885,C01574,D00664,16.13,Bhatpara
BH009886,C00019,D00839,32.91,Orai
BH009887,C00427,D00463,6.27,Patiala
BH009888,C01488,D01379,6.94,Bidar
BH009889,C01183,D00860,76.68,Gandhidham
BH009890,C01142,D00644,91.93,Fatehpur
BH009891,C00970,D01416,69.22,Haridwar
BH009892,C00252,D00758,29.33,Mira-Bhayandar
BH009893,C00939,D01415,60.7,Kalyan-Dombivli
BH009894,C01373,D00706,37.9,Hyderabad
BH009895,C00758,D00202,40.76,Jammu
BH009896,C00940,D00206,87.7,Ambarnath
BH009897,C01228,D01476,22.91,Ajmer
BH009898,C01479,D01396,47.24,Darbhanga
BH009899,C00505,D01193,91.79,Bikaner
BH009900,C00551,D01289,52.52,Hajipur
BH009901,C01442,D01167,33.64,Karnal
BH009902,C00696,D00034,78.32,Madhyamgram
BH009903,C00599,D01110,29.41,Mathura
BH009904,C00614,D01260,20.32,Alwar
BH009905,C00366,D00782,51.05,Jamalpur
BH009906,C00925,D01088,72.35,Ujjain
BH009907,C00457,D00503,55.07,Vasai-Virar
BH009908,C01575,D00070,15.09,Katni
BH009909,C01491,D00702,51.44,Ratlam
BH009910,C00770,D00831,67.85,Bihar Sharif
BH009911,C00964,D00843,86.52,Ballia
BH009912,C00397,D01225,77.51,Bilaspur
BH009913,C01722,D01366,19.58,Aurangabad
BH009914,C01252,D00925,86.61,Dharmavaram
BH009915,C01105,D01104,14.58,Serampore
BH009916,C00589,D01353,21.16,Mehsana
BH009917,C00113,D00044,85.3,Bidar
BH009918,C00668,D00343,2.41,Durgapur
BH009919,C00083,D00832,63.56,Tiruvottiyur
BH009920,C01764,D00055,80.2,Latur
BH009921,C00359,D01149,76.44,Pudukkottai
BH009922,C01705,D01353,54.38,Moradabad
BH009923,C01608,D00777,57.41,Jaipur
BH009924,C00980,D01426,71.25,Jalgaon
BH009925,C00353,D00444,41.43,Patiala
BH009926,C01107,D00104,18.29,Khandwa
BH009927,C01136,D00175,52.03,Arrah
BH009928,C00333,D00577,64.27,Guwahati
BH009929,C01215,D00185,55.97,Dindigul
BH009930,C01765,D01135,19.22,Sangli-Miraj & Kupwad
BH009931,C00598,D00352,29.1,Ujjain
BH009932,C00829,D00514,41.07,Tadipatri
BH009933,C01035,D00467,94.09,Faridabad
BH009934,C01162,D01234,84.85,Shahjahanpur
BH009935,C00252,D00855,23.33,Raipur
BH009936,C00812,D00579,54.89,Nashik
BH009937,C01704,D01099,37.31,Maheshtala
BH009938,C00983,D00916,27.14,Pudukkottai
BH009939,C00342,D00231,55.75,Kochi
BH009940,C00856,D00009,87.82,Karimnagar
BH009941,C01052,D01226,90.11,Thiruvananthapuram
BH009942,C00250,D00263,78.55,Bahraich
BH009943,C01281,D00011,77.39,Ichalkaranji
BH009944,C01272,D00521,89.93,Shivpuri
BH009945,C00574,D00137,63.33,Tezpur
BH009946,C00800,D00806,50.29,Bally
BH009947,C01782,D00565,92.4,Cuttack
BH009948,C01939,D00907,28.65,Dibrugarh
BH009949,C00617,D01074,67.99,Mau
BH009950,C01005,D00977,10.21,Rourkela
BH009951,C00752,D00829,27.85,Narasaraopet
BH009952,C00976,D00447,30.89,Ambattur
BH009953,C00124,D00851,39.42,Kavali
BH009954,C01144,D00891,9.01,Ratlam
BH009955,C00173,D00363,52.95,Meerut
BH009956,C01969,D01173,12.59,Giridih
BH009957,C01641,D01021,53.06,Ulhasnagar
BH009958,C00507,D00476,45.1,Dewas
BH009959,C01823,D00900,86.85,Karaikudi
BH009960,C01711,D01144,99.77,Gangtok
BH009961,C01047,D00575,37.4,Rampur
BH009962,C00550,D01263,59.98,Ozhukarai
BH009963,C01977,D00332,4.19,Dhule
BH009964,C00843,D01210,68.18,Tirupati
BH009965,C00641,D01060,77.52,Mumbai
BH009966,C01301,D01390,46.65,Bhimavaram
BH009967,C01245,D00599,92.78,Durgapur
BH009968,C00919,D00640,35.15,Bokaro
BH009969,C01196,D00174,23.86,Gudivada
BH009970,C01818,D01028,6.73,Solapur
BH009971,C01187,D00169,40.53,Ajmer
BH009972,C00676,D00332,63.93,Alwar
BH009973,C01691,D00943,66.92,Jaunpur
BH009974,C00682,D01065,55.93,Bikaner
BH009975,C01414,D01007,18.85,Kolkata
BH009976,C01396,D00249,34.2,Jalgaon
BH009977,C01176,D00318,33.04,Mango
BH009978,C00741,D00164,15.99,Dehri
BH009979,C01506,D00704,57.74,Kakinada
BH009980,C01056,D01003,35.21,Hajipur
BH009981,C01635,D01002,49.97,Suryapet
BH009982,C01584,D00600,88.98,Gorakhpur
BH009983,C01808,D00958,7.9,Raiganj
BH009984,C01295,D00523,69.91,Gorakhpur
BH009985,C00809,D00121,67.19,Sri Ganganagar
BH009986,C00606,D00452,99.32,Jamalpur
BH009987,C01627,D01347,53.06,Aizawl
BH009988,C00206,D00129,47.43,Kollam
BH009989,C00206,D00129,55.37,Buxar
BH009990,C00457,D00503,36.73,Mau
BH009991,C01358,D00601,7.69,Durg
BH009992,C00580,D01003,55.34,Phusro
BH009993,C01556,D00612,4.07,Rajpur Sonarpur
BH009994,C01924,D00738,95.44,Pudukkottai
BH009995,C00437,D01394,3.69,Howrah
BH009996,C00218,D00088,74.8,Bhalswa Jahangir Pur
BH009997,C00669,D00961,30.04,Pudukkottai
BH009998,C00206,D00129,33.17,Amravati
BH009999,C01594,D01284,71.83,Bhubaneswar
BH010000,C01479,D01396,17.77,Amritsar
BH010001,C00491,D00755,41.21,Katihar
BH010002,C00206,D00129,45.37,Aurangabad
BH010003,C00084,D00856,32.16,Bhimavaram
BH010004,C00656,D00036,70.27,Hajipur
BH010005,C00731,D00621,43.86,New Delhi
BH010006,C00437,D01394,62.73,Tadipatri
BH010007,C01842,D00325,97.0,Anantapuram
BH010008,C00358,D01007,91.96,Arrah
BH010009,C00401,D01310,83.01,Jalgaon
BH010010,C01741,D00845,78.14,Bhatpara
BH010011,C01197,D00631,34.26,Delhi
BH010012,C00257,D00679,0.74,Tirunelveli
BH010013,C01803,D00637,59.47,Bilaspur
BH010014,C01744,D00702,1.27,Sambalpur
BH010015,C00225,D00306,69.27,Cuttack
BH010016,C01273,D00107,89.09,Gudivada
BH010017,C00452,D01005,44.34,Dibrugarh
BH010018,C00710,D00722,7.83,Suryapet
BH010019,C01323,D01332,40.11,Mira-Bhayandar
BH010020,C00761,D00679,46.34,Aligarh
BH010021,C01201,D00224,36.85,Kolhapur
BH010022,C00035,D00178,5.47,Ujjain
BH010023,C01820,D01242,95.86,Vellore
BH010024,C01188,D00800,43.41,Gurgaon
BH010025,C00725,D01463,53.84,Visakhapatnam
BH010026,C00539,D00174,17.41,Sambalpur
BH010027,C00035,D00414,2.73,Kollam
BH010028,C01809,D00041,86.25,South Dumdum
BH010029,C01660,D01405,29.88,Imphal
BH010030,C00656,D00036,70.74,Gwalior
BH010031,C01936,D00086,59.91,Bhalswa Jahangir Pur
BH010032,C01632,D01107,13.14,Thoothukudi
BH010033,C01679,D01339,15.54,Bhopal
BH010034,C00615,D01109,99.9,Khora 
BH010035,C01142,D00644,7.93,Begusarai
BH010036,C01882,D01316,9.86,Pali
BH010037,C01248,D00835,15.53,Etawah
BH010038,C00628,D00473,34.12,Raurkela Industrial Township
BH010039,C01912,D00440,29.34,Secunderabad
BH010040,C00173,D00363,83.88,Ratlam
BH010041,C00868,D00797,38.68,Avadi
BH010042,C01735,D00742,45.17,Surat
BH010043,C01253,D00687,27.53,Tirupati
BH010044,C00104,D00560,63.65,Bhind
BH010045,C00661,D00367,10.79,Bahraich
BH010046,C00438,D00138,4.9,Kirari Suleman Nagar
BH010047,C00104,D00560,44.54,Gwalior
BH010048,C00151,D00653,50.84,Loni
BH010049,C00797,D01318,94.3,Vasai-Virar
BH010050,C00167,D00536,43.12,Panchkula
BH010051,C01354,D01254,88.49,Muzaffarpur
BH010052,C01161,D00493,63.17,Burhanpur
BH010053,C01564,D00170,22.32,Uluberia
BH010054,C00416,D01420,3.2,Dehri
BH010055,C01202,D01026,47.63,Jamnagar
BH010056,C01500,D00399,93.93,Vellore
BH010057,C00095,D00964,89.16,Nashik
BH010058,C01989,D00593,45.99,Shimoga
BH010059,C00902,D01201,67.43,Sultan Pur Majra
