transaction_id,customer_id,device_id,receiver_account,transaction_amount,transaction_timestamp,fraud_flag
T0015664,C00870,D01344,B001623,71.39,2025-12-18 10:36:06,0
T0015665,C00114,D00109,B000868,178.06,2025-12-19 14:25:16,0
T0015666,C00333,D00545,B000776,255.23,2026-03-07 10:01:51,0
T0015667,C00802,D00969,B002172,117.87,2025-12-27 09:56:05,0
T0015668,C00912,D00175,B000931,4.91,2025-11-12 01:31:48,1
T0015669,C01682,D00963,B000206,144.71,2025-10-18 19:15:47,0
T0015670,C01045,D00075,B001753,8.55,2025-12-24 03:23:31,0
T0015671,C00266,D00138,B002765,143.71,2025-09-05 14:45:34,0
T0015672,C00204,D00577,B002020,173.29,2026-04-09 03:45:41,0
T0015673,C01113,D00091,B001026,33.05,2025-06-15 18:38:08,0
T0015674,C01550,D01054,B001223,256.68,2026-03-08 09:58:11,0
T0015675,C00318,D00462,B000062,363.01,2025-08-04 09:59:01,1
T0015676,C01598,D00851,B000408,251.57,2025-06-25 14:31:29,0
T0015677,C01091,D01092,B002222,54.6,2026-02-02 01:29:48,0
T0015678,C01315,D01143,B002289,132.52,2025-11-04 14:38:25,0
T0015679,C02000,D00648,B002631,369.44,2025-10-19 21:39:48,0
T0015680,C01926,D00537,B002569,58.0,2025-06-26 01:23:54,0
T0015681,C00141,D01279,B000531,257.24,2026-02-11 08:22:00,0
T0015682,C00848,D00835,B002191,1.43,2025-08-26 02:42:15,0
T0015683,C01743,D01088,B000518,0.55,2025-08-07 07:34:03,1
T0015684,C01333,D00890,B002738,213.89,2026-03-10 10:43:46,0
T0015685,C01958,D00233,B000259,214.97,2025-08-24 05:01:19,0
T0015686,C00368,D01323,B001627,233.37,2025-09-09 06:44:42,0
T0015687,C01892,D01476,B000769,398.95,2025-10-24 01:02:11,0
T0015688,C00542,D01097,B001494,18.82,2025-11-20 08:30:30,0
T0015689,C01956,D00740,B002532,39.59,2025-11-28 17:52:25,0
T0015690,C01105,D01104,B002990,351.08,2026-01-13 19:07:14,0
T0015691,C00893,D01486,B000962,29.26,2025-06-17 23:55:37,0
T0015692,C00896,D01070,B000705,171.96,2025-12-25 21:02:24,0
T0015693,C00936,D00101,B000635,113.4,2025-12-19 05:39:03,0
T0015694,C00184,D00887,B001435,13.03,2026-01-06 04:28:56,0
T0015695,C01535,D00860,B001911,50.38,2026-03-16 16:18:02,0
T0015696,C00846,D01121,B000032,110.21,2026-02-19 05:58:55,0
T0015697,C01871,D01147,B001374,286.94,2025-07-11 13:54:15,0
T0015698,C00130,D00912,B002840,184.41,2025-09-28 06:07:37,0
T0015699,C00307,D00693,B001513,145.88,2026-04-20 10:54:14,0
T0015700,C01733,D00289,B001922,102.79,2025-07-15 10:34:43,0
T0015701,C00991,D00498,B000280,53.22,2025-08-28 19:09:10,0
T0015702,C01860,D00127,B001294,19.05,2025-08-12 08:54:28,0
T0015703,C01855,D00818,B002265,78.91,2025-08-07 03:33:05,0
T0015704,C00288,D00566,B002691,4.34,2026-05-18 23:40:34,0
T0015705,C01243,D01078,B002186,35.56,2025-06-15 02:30:29,0
T0015706,C00683,D01183,B000772,84.97,2026-05-29 04:24:00,0
T0015707,C00115,D00642,B002277,81.35,2025-08-06 12:07:04,0
T0015708,C00792,D00548,B001743,6.8,2026-04-24 13:28:32,0
T0015709,C01395,D01175,B002130,133.4,2025-11-27 16:48:28,0
T0015710,C01508,D00827,B002950,119.67,2026-02-09 00:08:46,0
T0015711,C00258,D00660,B000210,12.2,2025-11-09 05:41:16,0
T0015712,C00660,D00948,B000145,430.14,2026-01-30 10:08:08,1
T0015713,C00545,D01424,B001828,15.7,2025-11-01 07:34:01,0
T0015714,C01886,D00220,B001084,289.48,2025-09-11 06:02:03,0
T0015715,C00293,D00669,B001035,0.05,2026-02-10 15:36:15,1
T0015716,C01874,D01302,B001782,320.92,2025-06-12 22:52:29,0
T0015717,C00042,D00898,B001542,2.99,2025-11-10 18:46:49,0
T0015718,C00329,D01192,B002910,212.71,2026-05-26 17:57:06,0
T0015719,C00413,D01227,B002062,67.34,2025-08-03 06:52:56,0
T0015720,C01747,D01437,B002821,201.04,2025-09-16 19:58:19,0
T0015721,C00098,D00409,B001821,77.06,2026-01-07 20:10:29,0
T0015722,C00721,D00999,B000451,11.03,2025-11-28 10:27:01,0
T0015723,C01399,D00542,B001468,218.83,2026-04-18 00:28:25,0
T0015724,C00741,D00164,B001752,11.09,2026-01-05 00:47:30,0
T0015725,C01076,D01409,B002069,382.89,2025-06-11 10:21:13,0
T0015726,C01428,D00929,B002896,7.85,2025-09-26 18:12:48,0
T0015727,C00420,D01128,B001114,97.89,2025-08-27 17:10:25,0
T0015728,C00117,D00630,B002697,192.58,2025-07-24 15:00:44,0
T0015729,C00824,D01349,B001473,74.94,2025-06-13 07:43:19,0
T0015730,C00115,D00185,B002030,36.74,2025-10-10 14:22:46,0
T0015731,C01035,D01010,B001955,213.5,2025-07-02 16:57:49,0
T0015732,C00306,D00189,B001770,230.08,2026-02-03 19:34:53,1
T0015733,C00216,D00642,B002062,384.0,2025-11-04 23:33:13,0
T0015734,C00434,D00392,B000965,70.78,2025-11-15 04:01:46,0
T0015735,C01257,D00088,B001325,105.86,2025-06-19 02:33:38,0
T0015736,C00108,D00960,B002322,67.68,2026-01-24 07:49:02,0
T0015737,C00175,D00155,B001741,44.58,2026-03-03 20:09:11,1
T0015738,C01089,D01200,B000996,208.57,2025-12-15 21:06:18,0
T0015739,C00159,D01175,B001421,62.25,2026-04-13 06:09:07,0
T0015740,C01997,D00926,B001301,83.83,2025-11-24 06:46:39,1
T0015741,C00067,D01155,B000046,77.55,2025-11-12 22:27:22,0
T0015742,C01415,D00210,B002791,187.06,2026-01-26 14:49:26,0
T0015743,C00015,D01274,B001227,374.78,2026-03-10 19:32:38,0
T0015744,C01786,D00892,B002288,164.83,2025-10-25 04:25:50,0
T0015745,C00489,D00751,B000623,95.68,2025-07-26 08:35:03,0
T0015746,C00607,D00007,B001828,226.58,2025-09-18 06:49:16,0
T0015747,C01435,D00370,B001383,153.65,2025-08-20 06:02:30,0
T0015748,C00326,D00410,B001164,9.38,2026-05-16 08:06:18,0
T0015749,C01188,D00800,B001803,15.08,2026-04-04 13:16:47,0
T0015750,C00183,D00188,B001678,5.8,2025-06-30 03:01:40,0
T0015751,C01247,D00055,B000897,91.55,2025-06-08 17:50:53,0
T0015752,C01112,D00279,B000287,262.18,2025-10-30 18:31:55,0
T0015753,C01323,D01234,B002969,56.33,2026-04-01 18:59:13,0
T0015754,C01113,D00091,B002961,72.72,2026-05-25 11:15:12,0
T0015755,C01598,D00851,B002009,360.32,2026-01-09 00:46:13,0
T0015756,C00205,D00133,B000033,272.01,2025-07-08 04:20:59,0
T0015757,C00588,D01407,B000717,164.07,2025-11-10 21:48:17,0
T0015758,C00783,D00597,B000501,46.55,2026-05-25 13:34:40,0
T0015759,C00638,D00533,B002617,18.67,2025-07-20 15:23:48,0
T0015760,C00050,D00598,B001599,2.43,2026-02-11 18:10:15,0
T0015761,C01268,D00056,B000927,16.98,2026-01-22 12:24:54,0
T0015762,C00532,D01242,B001591,51.92,2025-09-08 19:56:48,0
T0015763,C01871,D00868,B000889,120.37,2025-08-28 07:52:40,0
T0015764,C00956,D01044,B000081,9.92,2025-10-10 09:48:58,1
T0015765,C01255,D00075,B001568,21.97,2025-11-26 06:08:36,1
T0015766,C01264,D00396,B002843,29.97,2026-04-03 00:30:19,0
T0015767,C01825,D00600,B001715,149.94,2025-12-22 01:31:29,0
T0015768,C01669,D00168,B000997,143.48,2026-03-29 01:31:21,1
T0015769,C01945,D01265,B001407,120.03,2025-09-26 02:25:25,0
T0015770,C01675,D01202,B002976,43.25,2026-01-02 18:40:06,0
T0015771,C00215,D01024,B001679,69.57,2025-12-11 22:06:12,1
T0015772,C00796,D00533,B002082,15.25,2026-04-09 10:58:30,0
T0015773,C00247,D01253,B000666,38.52,2026-03-21 22:10:52,0
T0015774,C01326,D00584,B001960,341.98,2025-09-07 20:50:45,0
T0015775,C01573,D00427,B001104,584.51,2026-05-01 02:06:01,0
T0015776,C01154,D00552,B001776,156.47,2026-03-05 19:16:19,0
T0015777,C00759,D00744,B002790,373.02,2025-10-16 11:03:05,0
T0015778,C01626,D00207,B002721,154.39,2025-07-31 01:58:51,0
T0015779,C00937,D01127,B002157,5.06,2025-08-21 03:51:16,0
T0015780,C00993,D00888,B000191,859.95,2026-06-06 02:58:56,0
T0015781,C01576,D01297,B001308,15.63,2026-03-27 15:50:01,0
T0015782,C00727,D00292,B002575,172.16,2025-08-05 14:23:22,0
T0015783,C01305,D00301,B001164,43.72,2026-02-05 15:19:14,0
T0015784,C01512,D00218,B001766,74.63,2025-10-15 02:12:53,0
T0015785,C01925,D01015,B000986,155.74,2025-10-11 12:08:03,0
T0015786,C00492,D00971,B002233,86.03,2026-03-13 22:04:37,0
T0015787,C00859,D00814,B000114,43.26,2025-12-26 14:11:12,0
T0015788,C00648,D00306,B000582,61.07,2025-07-07 14:04:11,0
T0015789,C01911,D00183,B001713,62.68,2025-10-23 01:01:43,0
T0015790,C00080,D00088,B000869,480.32,2026-05-23 04:02:15,0
T0015791,C01259,D01009,B002089,240.38,2026-05-03 13:21:18,0
T0015792,C01898,D00693,B000004,92.03,2026-04-01 12:20:48,0
T0015793,C00097,D01278,B001649,33.44,2025-08-02 06:46:32,0
T0015794,C01899,D00328,B000532,249.91,2025-11-07 19:52:15,0
T0015795,C01063,D01171,B001676,25.65,2025-09-19 13:41:31,0
T0015796,C00993,D00888,B000324,35.45,2025-08-04 15:17:51,0
T0015797,C01546,D01150,B002118,68.36,2025-12-03 01:29:31,0
T0015798,C01538,D00917,B002093,318.48,2025-12-25 22:12:56,0
T0015799,C01185,D00883,B000022,21.2,2026-04-02 17:43:49,0
T0015800,C00864,D00628,B000858,19.56,2026-06-06 02:06:19,0
T0015801,C01012,D00549,B000193,102.18,2025-08-25 16:06:42,0
T0015802,C01357,D01328,B001741,48.53,2026-05-06 17:32:46,0
T0015803,C01949,D01162,B000921,126.15,2026-01-24 05:43:43,0
T0015804,C00094,D00805,B001876,90.12,2026-06-08 09:44:13,0
T0015805,C01460,D01326,B000105,85.63,2025-06-14 19:20:42,0
T0015806,C01600,D01470,B000151,17.81,2025-09-20 22:45:34,0
T0015807,C01098,D00187,B001272,22.81,2025-12-25 12:49:44,0
T0015808,C01725,D00930,B001944,258.12,2025-09-20 00:45:17,0
T0015809,C00613,D00910,B002174,325.58,2025-10-18 14:18:17,0
T0015810,C01329,D00890,B002796,40.12,2025-12-31 05:20:35,0
T0015811,C00036,D00412,B002211,18.06,2025-08-23 07:03:51,0
T0015812,C01189,D00799,B002705,8.23,2026-06-05 06:56:24,1
T0015813,C01508,D00827,B001186,140.59,2026-05-29 08:47:22,0
T0015814,C01463,D01424,B000183,188.48,2025-07-18 08:42:27,0
T0015815,C00347,D01215,B000633,69.98,2026-05-02 03:26:04,0
T0015816,C01785,D00051,B000145,170.76,2026-04-07 10:12:46,0
T0015817,C01256,D00603,B002741,187.22,2025-06-16 13:52:10,0
T0015818,C00917,D01280,B002292,410.8,2025-06-21 05:18:12,0
T0015819,C01090,D00928,B001522,10.06,2025-10-04 16:44:23,0
T0015820,C01975,D01019,B000039,32.03,2025-08-10 00:21:30,0
T0015821,C00846,D01104,B001597,10.65,2025-12-09 18:18:12,0
T0015822,C00158,D00268,B000807,303.74,2025-12-03 05:11:41,0
T0015823,C00246,D01267,B001062,235.96,2026-03-27 07:58:08,0
T0015824,C01293,D00593,B002479,128.22,2026-05-26 16:58:43,0
T0015825,C01887,D01349,B000626,13.11,2025-08-25 23:24:23,0
T0015826,C01589,D00355,B001744,47.89,2026-01-31 02:31:57,0
T0015827,C00422,D00686,B001476,53.01,2026-03-01 02:48:51,0
T0015828,C00613,D00907,B002488,123.4,2025-10-09 13:16:44,0
T0015829,C01876,D01206,B001902,44.77,2025-12-28 13:20:50,0
T0015830,C01910,D01277,B002227,11.36,2025-10-21 11:16:54,0
T0015831,C01865,D01154,B001520,196.82,2025-07-28 16:45:22,0
T0015832,C01678,D00979,B000420,53.3,2026-01-10 19:32:45,0
T0015833,C00713,D01457,B002848,90.32,2025-09-09 05:01:35,0
T0015834,C01656,D01123,B002487,20.49,2025-08-16 07:51:24,0
T0015835,C01075,D00885,B001579,243.34,2026-04-02 18:24:53,0
T0015836,C00540,D00082,B000039,125.04,2025-07-09 13:01:54,0
T0015837,C00223,D00860,B001556,347.79,2026-03-08 07:25:32,0
T0015838,C00508,D00302,B000103,102.62,2025-09-26 16:23:37,0
T0015839,C00483,D01399,B000291,425.62,2026-05-15 02:22:44,0
T0015840,C01805,D00139,B001526,333.66,2026-03-28 18:59:08,0
T0015841,C01815,D01368,B002092,128.87,2025-07-13 22:46:45,0
T0015842,C00184,D00887,B000324,407.47,2025-07-24 17:43:35,0
T0015843,C00736,D00002,B001411,58.53,2026-03-06 17:42:22,0
T0015844,C01075,D00885,B001156,68.27,2025-12-31 22:58:41,0
T0015845,C01629,D01133,B000991,6.98,2025-10-04 05:28:47,0
T0015846,C01149,D00741,B002629,133.45,2025-06-24 17:56:24,0
T0015847,C00791,D00801,B001583,191.98,2025-07-04 07:38:59,0
T0015848,C01655,D01494,B001093,222.76,2025-08-03 04:34:33,0
T0015849,C01153,D00846,B000338,24.35,2026-03-22 08:01:24,0
T0015850,C00170,D00653,B001415,88.09,2026-01-09 08:35:09,0
T0015851,C01799,D00284,B002661,29.19,2025-06-14 22:34:09,0
T0015852,C01701,D00439,B000215,162.76,2025-08-03 13:18:55,0
T0015853,C00555,D00714,B000871,25.79,2025-07-27 21:48:26,1
T0015854,C01710,D00583,B001687,351.77,2026-02-17 13:22:56,0
T0015855,C01727,D00869,B000553,39.33,2025-12-25 13:29:34,0
T0015856,C01879,D01190,B002706,51.67,2025-12-13 09:18:04,0
T0015857,C01299,D01346,B000553,285.48,2025-10-11 21:35:19,0
T0015858,C00536,D00590,B002965,92.0,2026-01-14 05:43:02,1
T0015859,C01158,D00086,B000504,3.64,2026-04-14 04:01:19,0
T0015860,C00255,D00976,B001330,102.36,2025-08-26 01:26:32,1
T0015861,C01380,D00539,B002804,13.25,2026-05-01 18:15:13,0
T0015862,C00683,D01183,B001015,633.44,2025-11-16 13:03:54,1
T0015863,C01126,D01305,B002842,133.05,2026-05-15 10:36:23,1
T0015864,C01486,D00680,B000355,44.46,2025-07-27 14:06:40,0
T0015865,C00517,D00980,B002242,124.42,2025-10-11 13:54:19,0
T0015866,C01490,D00361,B002509,12.0,2025-08-30 19:08:04,0
T0015867,C01720,D01342,B000342,241.33,2025-07-12 07:32:21,0
T0015868,C01468,D00383,B002855,389.2,2026-02-28 10:27:23,0
T0015869,C01505,D00990,B002266,311.25,2026-01-13 00:18:04,0
T0015870,C00728,D00191,B000686,62.73,2026-01-27 02:25:25,1
T0015871,C01484,D01359,B002986,59.13,2025-12-02 08:41:37,0
T0015872,C01400,D00101,B002345,5.36,2025-11-09 13:27:32,0
T0015873,C01340,D00390,B002482,158.07,2026-04-14 18:15:46,1
T0015874,C01005,D00800,B001773,114.83,2025-11-25 06:46:00,0
T0015875,C00465,D00263,B002571,92.25,2026-06-05 01:37:20,0
T0015876,C00776,D00207,B002617,357.29,2025-08-21 11:05:37,0
T0015877,C00178,D00320,B000246,27.57,2025-12-06 06:08:15,0
T0015878,C00171,D00048,B002731,1.46,2025-08-12 21:58:08,0
T0015879,C00210,D00653,B001774,11.42,2026-04-23 21:49:25,0
T0015880,C00263,D00787,B001101,37.92,2025-08-05 11:13:57,0
T0015881,C01208,D00118,B001151,5.08,2026-03-30 07:03:04,0
T0015882,C00817,D01453,B002835,104.83,2025-12-26 07:38:58,0
T0015883,C00414,D01296,B001560,56.55,2025-12-13 04:30:11,0
T0015884,C00923,D00314,B002292,29.86,2025-07-09 00:40:30,0
T0015885,C01901,D01112,B001486,207.99,2026-04-17 15:40:16,0
T0015886,C00943,D00107,B000044,34.31,2025-12-18 11:03:43,0
T0015887,C00575,D00522,B000372,174.52,2026-03-21 09:00:47,0
T0015888,C00461,D00662,B002600,64.45,2025-07-13 16:13:41,0
T0015889,C00138,D00705,B002192,107.56,2026-04-29 02:59:51,0
T0015890,C00366,D00782,B002512,407.41,2025-12-20 20:17:36,0
T0015891,C01104,D01061,B000336,5.71,2025-12-22 20:15:18,0
T0015892,C00036,D00261,B002071,104.05,2025-10-06 18:28:02,0
T0015893,C00865,D00105,B001281,289.06,2025-09-18 19:00:49,0
T0015894,C01805,D00139,B001365,133.0,2025-07-01 13:00:37,0
T0015895,C01857,D01069,B002616,48.63,2026-03-21 22:30:59,0
T0015896,C00138,D01161,B001086,76.05,2025-09-26 06:24:07,0
T0015897,C01644,D01170,B001276,171.04,2025-10-08 00:53:47,0
T0015898,C00870,D01344,B001563,332.2,2026-06-04 16:37:22,0
T0015899,C01356,D00769,B001279,6.29,2025-10-23 08:06:45,0
T0015900,C01552,D00281,B000364,11.13,2025-08-22 09:39:00,0
T0015901,C01203,D00565,B002815,58.97,2025-07-06 12:46:39,0
T0015902,C01425,D00047,B002089,39.75,2025-12-26 12:32:48,0
T0015903,C00544,D00999,B001983,46.17,2026-04-22 04:54:35,0
T0015904,C00316,D01321,B001741,37.51,2026-03-16 09:25:56,0
T0015905,C00245,D01292,B001601,32.69,2025-08-07 01:19:32,1
T0015906,C01135,D00594,B002422,21.0,2025-09-15 06:17:21,0
T0015907,C00891,D00795,B002901,407.61,2025-10-02 13:08:39,0
T0015908,C01904,D01091,B001139,23.36,2025-07-20 21:23:34,1
T0015909,C01877,D01462,B001945,34.3,2026-05-29 08:09:29,0
T0015910,C01041,D01395,B002266,42.41,2026-04-30 01:38:56,0
T0015911,C00669,D00961,B002412,405.49,2025-07-24 16:31:52,0
T0015912,C00944,D00141,B001749,211.41,2026-01-09 21:55:48,0
T0015913,C00302,D00131,B002289,233.88,2025-08-24 23:35:21,0
T0015914,C01566,D00013,B000026,16.6,2026-04-29 06:14:16,0
T0015915,C01493,D01216,B002043,271.47,2026-05-07 10:57:37,0
T0015916,C01499,D01180,B002358,78.69,2026-05-17 05:56:31,0
T0015917,C01134,D01033,B002725,45.74,2026-05-03 18:05:01,0
T0015918,C00624,D00345,B002103,128.61,2026-01-05 17:54:11,0
T0015919,C01150,D00564,B002822,259.05,2026-04-20 12:58:14,0
T0015920,C01218,D00099,B000861,226.2,2025-09-17 21:44:04,0
T0015921,C00342,D00231,B002332,331.09,2025-11-03 15:25:40,0
T0015922,C00400,D01488,B000101,394.94,2025-07-02 02:59:24,0
T0015923,C00685,D00342,B001277,40.8,2026-04-16 11:09:11,0
T0015924,C01724,D00200,B001411,82.71,2026-04-09 19:37:22,1
T0015925,C00659,D01094,B000745,2.21,2025-09-06 02:10:38,0
T0015926,C01058,D01032,B000253,317.19,2026-02-17 09:01:44,0
T0015927,C01749,D00256,B001441,25.19,2025-11-06 14:04:42,1
T0015928,C01761,D00091,B002687,296.51,2025-11-24 16:29:27,0
T0015929,C01932,D00853,B002877,59.93,2026-01-20 09:14:58,0
T0015930,C00471,D00100,B002197,68.86,2026-03-23 01:35:11,1
T0015931,C00776,D00207,B000337,5.99,2025-10-11 17:37:33,0
T0015932,C01312,D00881,B002913,59.37,2025-10-02 19:48:25,0
T0015933,C00930,D00282,B001598,328.88,2026-01-01 11:51:41,0
T0015934,C01420,D00475,B001378,3.88,2026-03-25 20:36:34,0
T0015935,C00777,D00169,B001119,78.21,2026-01-03 10:08:07,0
T0015936,C01254,D00189,B001516,4.79,2026-04-25 09:22:34,0
T0015937,C00101,D00885,B001950,69.53,2025-12-22 03:34:35,0
T0015938,C01776,D01042,B001496,28.43,2025-11-09 04:38:48,0
T0015939,C01943,D00772,B002621,43.6,2026-01-13 08:19:05,0
T0015940,C01140,D00360,B002298,315.07,2025-06-11 03:00:05,0
T0015941,C01819,D01225,B000315,85.92,2025-11-12 01:22:11,0
T0015942,C01840,D01108,B000014,47.99,2026-02-17 11:01:13,0
T0015943,C01766,D00921,B001626,133.5,2026-05-31 09:40:43,0
T0015944,C00316,D01321,B001621,22.99,2025-11-09 14:46:46,0
T0015945,C00658,D00208,B002255,45.04,2025-07-03 08:40:15,1
T0015946,C00352,D00635,B001938,118.53,2025-12-18 19:08:51,0
T0015947,C01889,D01239,B002957,40.68,2026-02-12 05:45:02,0
T0015948,C00479,D00012,B002766,170.51,2026-01-03 08:05:03,0
T0015949,C00886,D00692,B001588,101.44,2025-07-07 10:08:23,1
T0015950,C01888,D00373,B001950,221.75,2026-03-05 07:00:06,0
T0015951,C01149,D00741,B001880,444.18,2025-08-07 22:39:59,1
T0015952,C01789,D00520,B002620,18.46,2026-03-13 02:47:49,0
T0015953,C01769,D01115,B001473,61.12,2026-01-29 09:08:23,0
T0015954,C00011,D00363,B002316,57.75,2025-08-02 12:41:45,0
T0015955,C01830,D00478,B001506,24.59,2025-10-15 18:37:35,0
T0015956,C00367,D00200,B001787,249.35,2026-03-26 02:57:46,0
T0015957,C01426,D01206,B001472,213.99,2026-01-08 14:58:13,0
T0015958,C01611,D01267,B001878,99.37,2026-05-28 06:27:50,0
T0015959,C01149,D00741,B000317,115.75,2025-12-04 11:44:05,0
T0015960,C01903,D01095,B002141,9.21,2025-06-26 14:16:42,0
T0015961,C00156,D01345,B000182,121.62,2025-11-08 18:34:51,0
T0015962,C01214,D00290,B000841,235.06,2026-05-23 18:00:23,0
T0015963,C01762,D01054,B001073,127.94,2026-01-08 08:33:18,0
T0015964,C00455,D00973,B000355,46.25,2026-03-15 06:47:33,0
T0015965,C01715,D00308,B000365,165.19,2025-11-24 21:48:51,0
T0015966,C01334,D00192,B000388,67.29,2026-02-08 23:08:36,0
T0015967,C01001,D01202,B000770,118.08,2026-04-15 00:05:46,0
T0015968,C00175,D00155,B001126,100.29,2025-08-01 06:06:37,0
T0015969,C01346,D00557,B000436,71.99,2026-02-07 06:50:09,0
T0015970,C01901,D00564,B000216,190.34,2025-07-21 02:42:02,0
T0015971,C01980,D00908,B002836,322.96,2026-05-20 04:08:48,0
T0015972,C01427,D01395,B000272,0.78,2026-01-08 17:10:56,0
T0015973,C01477,D01182,B002620,406.85,2025-06-27 06:03:54,0
T0015974,C00902,D01429,B000325,107.47,2026-03-04 14:34:39,0
T0015975,C00823,D01020,B000161,180.96,2026-05-11 11:00:55,0
T0015976,C00366,D00782,B001776,290.3,2025-07-24 12:27:29,0
T0015977,C00552,D00592,B001827,94.41,2025-06-28 18:37:13,1
T0015978,C01374,D01138,B000709,270.25,2026-01-16 04:52:31,0
T0015979,C01757,D00505,B001416,29.33,2025-09-17 18:46:06,0
T0015980,C01149,D00741,B002073,26.0,2025-09-12 18:21:48,0
T0015981,C01344,D01109,B002624,160.71,2026-01-31 15:29:41,0
T0015982,C01550,D01054,B002512,306.2,2026-01-06 02:33:37,0
T0015983,C00839,D00989,B001731,334.44,2025-12-30 03:00:54,0
T0015984,C01450,D01110,B002620,154.81,2025-09-19 00:30:19,0
T0015985,C00008,D01412,B001847,111.82,2026-04-04 18:46:13,0
T0015986,C00128,D00511,B002295,60.38,2026-03-24 02:51:12,0
T0015987,C00776,D00207,B001262,586.81,2026-04-27 23:18:35,0
T0015988,C01309,D00359,B000370,57.78,2025-06-17 09:57:52,0
T0015989,C01642,D00370,B001210,204.5,2025-12-10 07:45:35,1
T0015990,C00040,D00378,B001316,113.89,2026-05-06 02:46:11,0
T0015991,C00742,D00702,B002952,140.67,2026-02-11 07:10:16,0
T0015992,C00074,D00931,B000700,75.0,2025-09-07 11:44:24,0
T0015993,C01530,D00667,B002172,502.1,2025-08-16 21:46:52,0
T0015994,C01300,D01230,B001963,127.18,2025-10-17 20:01:27,0
T0015995,C00024,D00810,B001867,416.58,2026-05-01 05:44:13,0
T0015996,C00953,D00213,B001398,1.14,2026-01-29 11:42:50,0
T0015997,C01500,D00399,B001068,127.53,2026-03-19 17:10:00,0
T0015998,C00588,D01407,B001526,189.45,2026-04-20 12:43:35,1
T0015999,C01124,D00063,B002087,205.02,2025-10-29 12:29:12,1
T0016000,C01925,D00619,B002418,353.05,2026-01-30 02:32:32,0
T0016001,C00679,D00944,B000688,0.66,2026-05-03 22:10:45,0
T0016002,C01767,D00185,B002667,0.05,2025-09-17 09:46:18,0
T0016003,C01519,D00460,B001541,95.87,2026-03-13 15:21:27,0
T0016004,C01596,D00773,B002512,4.46,2026-05-31 09:02:22,0
T0016005,C00102,D01422,B000956,550.55,2026-03-26 21:34:17,0
T0016006,C00557,D00571,B000254,37.67,2026-01-05 20:34:25,0
T0016007,C01288,D00110,B000096,95.99,2025-10-26 22:04:15,0
T0016008,C01422,D01114,B002184,9.46,2026-02-15 00:45:26,0
T0016009,C00014,D01227,B002030,110.74,2026-05-22 13:49:44,0
T0016010,C01960,D00466,B001311,71.69,2026-04-06 01:14:25,0
T0016011,C01250,D00442,B000625,6.85,2026-02-17 10:10:07,0
T0016012,C00636,D00896,B000250,61.22,2026-02-25 23:20:40,0
T0016013,C01430,D00484,B001786,74.5,2025-10-02 04:03:21,0
T0016014,C00963,D00706,B002977,689.6,2025-06-09 22:05:25,0
T0016015,C01438,D00177,B002369,34.96,2025-11-17 05:01:59,0
T0016016,C00031,D01465,B000312,118.05,2025-09-01 20:53:09,0
T0016017,C01321,D01065,B000849,655.11,2026-05-24 03:45:38,0
T0016018,C00549,D00702,B002341,235.55,2025-11-16 10:00:06,0
T0016019,C01887,D01349,B002284,752.37,2025-09-12 11:18:22,0
T0016020,C01219,D00407,B001325,517.71,2025-07-02 14:51:48,0
T0016021,C00647,D01076,B001725,100.87,2026-03-21 12:23:52,0
T0016022,C01460,D01326,B001837,178.79,2026-01-20 15:49:15,0
T0016023,C00928,D00054,B001868,17.55,2025-12-26 03:56:30,0
T0016024,C01097,D00770,B000189,87.28,2026-05-29 15:05:20,0
T0016025,C01084,D00315,B001602,248.34,2025-07-04 18:44:06,0
T0016026,C00254,D00479,B000686,105.58,2026-02-28 04:22:24,0
T0016027,C00424,D01346,B000307,181.95,2025-06-21 21:03:56,0
T0016028,C00552,D01218,B001842,205.42,2025-07-05 03:17:19,0
T0016029,C01424,D01173,B001600,43.85,2026-03-07 04:05:02,0
T0016030,C01887,D01349,B001352,312.76,2025-08-15 22:30:37,0
T0016031,C00374,D00247,B000246,92.38,2026-04-24 04:26:45,0
T0016032,C01699,D00703,B001441,35.39,2025-06-21 13:30:06,0
T0016033,C01600,D01470,B000939,300.83,2025-07-14 20:06:54,0
T0016034,C01626,D00207,B002269,81.15,2025-08-10 17:01:39,0
T0016035,C00003,D00454,B000964,208.13,2026-03-04 01:11:35,0
