behavior_id,customer_id,device_id,current_city,behavior_risk_score
BH007247,C01729,D00132,Dewas,6.77
BH007248,C00725,D01255,Hospet,16.97
BH007249,C01444,D00750,Tadepalligudem,73.99
BH007250,C01452,D00549,Rajahmundry,27.33
BH007251,C01998,D01334,Vadodara,65.97
BH007252,C01429,D01400,Moradabad,21.33
BH007253,C01544,D00784,Miryalaguda,70.23
BH007254,C01247,D00318,Mysore,59.3
BH007255,C00059,D00511,Amritsar,31.44
BH007256,C00979,D00429,Amritsar,46.92
BH007257,C01681,D01262,Gandhinagar,39.0
BH007258,C00890,D01009,Karawal Nagar,46.9
BH007259,C01475,D01261,Unnao,4.04
BH007260,C01202,D00436,Agra,60.52
BH007261,C01495,D00170,Kamarhati,31.65
BH007262,C01581,D00439,Gurgaon,81.73
BH007263,C00471,D00569,Ballia,5.57
BH007264,C00485,D01160,Karimnagar,97.31
BH007265,C00889,D01495,Ghaziabad,2.54
BH007266,C00274,D00794,Sultan Pur Majra,76.75
BH007267,C01296,D01306,Ambarnath,61.9
BH007268,C01974,D00150,Panchkula,42.55
BH007269,C00031,D01227,Davanagere,21.15
BH007270,C00630,D00953,Korba,90.72
BH007271,C00805,D01498,Anantapur,90.68
BH007272,C00669,D00544,Saharanpur,79.72
BH007273,C00179,D00266,Ahmedabad,8.86
BH007274,C00596,D00558,Ballia,38.94
BH007275,C01359,D00929,Yamunanagar,37.97
BH007276,C01718,D00728,Avadi,28.57
BH007277,C00213,D00060,Sasaram,87.64
BH007278,C00268,D00805,Jammu,34.52
BH007279,C00601,D00271,Guntur,50.17
BH007280,C01611,D00117,Parbhani,32.17
BH007281,C00765,D01477,Nandyal,33.64
BH007282,C01641,D00583,Gandhinagar,64.09
BH007283,C00964,D00689,Hindupur,76.38
BH007284,C01936,D01059,Etawah,33.09
BH007285,C01686,D01387,New Delhi,72.27
BH007286,C00855,D00844,Tiruvottiyur,77.34
BH007287,C00661,D00086,Aurangabad,89.61
BH007288,C00996,D00353,Bhind,56.01
BH007289,C01535,D00371,Agartala,72.74
BH007290,C01536,D00984,Karnal,33.03
BH007291,C00350,D00086,Proddatur,94.32
BH007292,C01922,D00685,Bettiah,41.93
BH007293,C01625,D00784,Mahbubnagar,8.23
BH007294,C01008,D00326,Berhampore,77.29
BH007295,C01746,D00511,Danapur,85.19
BH007296,C01207,D01283,Eluru,90.78
BH007297,C01273,D00516,Aligarh,56.26
BH007298,C01559,D01312,Guntakal,32.78
BH007299,C00332,D00299,Sambhal,78.65
BH007300,C00814,D00491,Kozhikode,25.48
BH007301,C01789,D00902,Yamunanagar,95.02
BH007302,C01155,D00072,Pondicherry,14.22
BH007303,C01680,D00256,Narasaraopet,66.48
BH007304,C00696,D00316,Kottayam,3.8
BH007305,C00002,D00793,Lucknow,56.03
BH007306,C01556,D01260,Siliguri,34.25
BH007307,C01464,D00444,Jabalpur,94.13
BH007308,C00580,D00291,Mathura,41.49
BH007309,C01516,D00307,Mumbai,46.98
BH007310,C00656,D01353,Nellore,83.72
BH007311,C01113,D00043,Salem,6.92
BH007312,C00414,D01196,Junagadh,37.51
BH007313,C00508,D01047,Kulti,16.1
BH007314,C00583,D00475,Bidhannagar,7.03
BH007315,C00268,D00805,Bulandshahr,74.78
BH007316,C00045,D00109,Phagwara,5.96
BH007317,C00726,D00284,Orai,2.24
BH007318,C01620,D00323,Nashik,20.45
BH007319,C01813,D00509,Dharmavaram,7.62
BH007320,C01080,D00741,Baranagar,52.56
BH007321,C00387,D00189,Surendranagar Dudhrej,14.39
BH007322,C00368,D01394,Agra,90.19
BH007323,C01236,D01165,Sagar,65.9
BH007324,C01417,D01405,Burhanpur,4.11
BH007325,C00210,D01435,Bilaspur,48.1
BH007326,C01648,D01212,Panihati,4.83
BH007327,C00503,D00148,Junagadh,98.54
BH007328,C01512,D00296,Parbhani,23.14
BH007329,C01034,D01190,Sri Ganganagar,29.19
BH007330,C00178,D00803,Dehri,65.01
BH007331,C00512,D00793,Khora ,65.27
BH007332,C01772,D00183,Nagaon,5.42
BH007333,C00371,D00733,Tadipatri,63.05
BH007334,C01881,D00185,Panvel,8.72
BH007335,C00966,D00467,Haridwar,54.03
BH007336,C01498,D00088,Chandigarh,68.42
BH007337,C00137,D00129,Orai,58.04
BH007338,C01905,D01257,Pune,48.55
BH007339,C02000,D01100,Rourkela,93.18
BH007340,C01022,D01353,Munger,78.31
BH007341,C00932,D00134,Dhanbad,85.33
BH007342,C00701,D00831,Ballia,37.75
BH007343,C00732,D00334,Meerut,29.88
BH007344,C01265,D00545,Ichalkaranji,20.8
BH007345,C01843,D00152,Jalgaon,61.34
BH007346,C01651,D01342,Solapur,20.2
BH007347,C01581,D01005,Tirunelveli,72.19
BH007348,C00221,D01202,Munger,13.97
BH007349,C01279,D00459,Morbi,57.42
BH007350,C00761,D00191,Chennai,23.5
BH007351,C00101,D00653,New Delhi,61.83
BH007352,C01539,D00777,Rewa,19.21
BH007353,C00511,D01003,Davanagere,65.28
BH007354,C01800,D01382,Bokaro,20.58
BH007355,C01391,D00173,Bidhannagar,98.34
BH007356,C00638,D01226,Purnia,33.64
BH007357,C01609,D00979,Thrissur,46.45
BH007358,C00294,D01269,Davanagere,25.04
BH007359,C00886,D01451,Katni,80.03
BH007360,C00866,D00435,Begusarai,38.55
BH007361,C00577,D00513,Bathinda,10.61
BH007362,C01295,D01495,Bangalore,74.64
BH007363,C00609,D00002,Jamshedpur,81.5
BH007364,C00978,D00575,Dewas,15.72
BH007365,C01910,D00746,Adoni,95.92
BH007366,C01152,D00406,Phusro,73.48
BH007367,C00523,D00583,Shimla,45.32
BH007368,C01800,D01210,Serampore,24.92
BH007369,C00357,D01409,Varanasi,5.37
BH007370,C01161,D00055,Purnia,82.51
BH007371,C01881,D00185,Khora ,34.49
BH007372,C01366,D00370,Hyderabad,15.77
BH007373,C01517,D00751,Unnao,50.72
BH007374,C00423,D00858,Madurai,46.21
BH007375,C00229,D01256,Hyderabad,37.42
BH007376,C00371,D01355,Miryalaguda,53.07
BH007377,C01570,D01170,Deoghar,59.17
BH007378,C01824,D00880,Kochi,83.02
BH007379,C00734,D00628,Chinsurah,38.41
BH007380,C01486,D00851,Mysore,62.49
BH007381,C00138,D00124,Bikaner,31.36
BH007382,C01673,D00260,Faridabad,65.68
BH007383,C00601,D00271,Nandyal,43.26
BH007384,C01572,D01252,Jorhat,14.44
BH007385,C01689,D00983,Anantapur,3.02
BH007386,C00149,D00088,Secunderabad,16.99
BH007387,C01788,D00730,Tirupati,97.83
BH007388,C01800,D01210,Suryapet,49.55
BH007389,C00749,D00070,Aligarh,25.56
BH007390,C01824,D01253,Pondicherry,78.75
BH007391,C01029,D01191,Haldia,76.21
BH007392,C01227,D00826,Uluberia,76.45
BH007393,C00256,D00850,Guntur,30.13
BH007394,C00925,D00325,Nandyal,74.86
BH007395,C01262,D00832,Mahbubnagar,42.35
BH007396,C00294,D01269,Haridwar,90.37
BH007397,C01522,D00259,Pali,90.76
BH007398,C01429,D01400,Dewas,5.73
BH007399,C01416,D00781,Sonipat,66.6
BH007400,C00946,D00827,Dhule,90.03
BH007401,C00067,D00917,Raebareli,49.53
BH007402,C00553,D01441,Jalandhar,4.29
BH007403,C00509,D00408,Rohtak,41.36
BH007404,C00454,D00979,Danapur,1.26
BH007405,C00999,D00405,Hubli–Dharwad,80.19
BH007406,C01528,D00017,Solapur,38.53
BH007407,C00550,D01261,Tiruchirappalli,48.14
BH007408,C01727,D00896,Malda,48.78
BH007409,C00592,D01482,Durg,71.76
BH007410,C01458,D00484,Anantapuram,87.4
BH007411,C01781,D00172,Bhopal,76.03
BH007412,C01546,D01126,Allahabad,48.99
BH007413,C01842,D00183,Udupi,92.04
BH007414,C01965,D00316,Bettiah,68.01
BH007415,C00867,D00101,Bongaigaon,52.11
BH007416,C01041,D00172,Kota,34.75
BH007417,C01522,D00259,Chandrapur,10.98
BH007418,C00666,D01164,Burhanpur,83.59
BH007419,C01388,D00267,Bhilwara,8.1
BH007420,C00863,D01227,Patna,55.97
BH007421,C01193,D00239,Kochi,98.04
BH007422,C01159,D00834,Howrah,42.06
BH007423,C01529,D00851,Gulbarga,38.8
BH007424,C00835,D00938,Bhusawal,1.42
BH007425,C01165,D01224,Bally,31.36
BH007426,C01425,D00288,Nagpur,11.66
BH007427,C01857,D00537,Surat,21.91
BH007428,C01203,D00521,Loni,41.53
BH007429,C00385,D00999,Thanjavur,13.17
BH007430,C01857,D00537,Ludhiana,93.11
BH007431,C01047,D01304,Ujjain,37.32
BH007432,C01244,D01147,Mangalore,6.74
BH007433,C00264,D01276,Jabalpur,94.88
BH007434,C01314,D01329,Kharagpur,42.97
BH007435,C01163,D00483,Serampore,84.57
BH007436,C01827,D01351,Sri Ganganagar,55.8
BH007437,C01557,D00627,Ballia,57.97
BH007438,C01134,D00565,Shimla,52.56
BH007439,C01170,D01272,Kozhikode,62.75
BH007440,C00837,D01059,Mumbai,19.82
BH007441,C01171,D00803,Gurgaon,92.97
BH007442,C00120,D01447,Hindupur,16.2
BH007443,C01285,D00396,Mangalore,25.99
BH007444,C00420,D00751,Hindupur,57.07
BH007445,C01702,D00918,Mango,18.04
BH007446,C00712,D00966,Sasaram,42.2
BH007447,C00273,D00231,Anantapuram,0.43
BH007448,C00247,D01321,Bhilwara,48.27
BH007449,C00831,D00344,Vellore,91.67
BH007450,C01570,D01170,Srikakulam,11.06
BH007451,C00800,D01487,Nanded,97.3
BH007452,C01543,D01047,Ajmer,57.07
BH007453,C01029,D01191,Kollam,24.37
BH007454,C01398,D00402,Alwar,83.69
BH007455,C00744,D00490,Jamnagar,34.59
BH007456,C01664,D00289,Mira-Bhayandar,0.44
BH007457,C01615,D01024,Malda,17.38
BH007458,C00025,D00805,Bhubaneswar,18.86
BH007459,C00855,D00844,Kishanganj,20.61
BH007460,C01510,D01075,Nellore,49.03
BH007461,C00766,D00856,Thane,62.03
BH007462,C00593,D01093,Delhi,76.64
BH007463,C01067,D00175,Imphal,80.04
BH007464,C00004,D00932,Durg,87.99
BH007465,C01717,D00715,Vijayanagaram,3.53
BH007466,C01752,D00459,Satara,15.93
BH007467,C00417,D00337,Bettiah,21.8
BH007468,C00262,D01099,Muzaffarnagar,76.7
BH007469,C00357,D01409,Salem,30.46
BH007470,C01423,D01073,Siliguri,20.7
BH007471,C01626,D00266,Hajipur,12.73
BH007472,C01485,D00120,Bally,78.7
BH007473,C01719,D01441,Haridwar,8.09
BH007474,C01141,D00428,Dehradun,1.29
BH007475,C00498,D00375,Navi Mumbai,0.33
BH007476,C01727,D00807,Vadodara,85.69
BH007477,C01378,D01142,Bahraich,50.56
BH007478,C00846,D00970,Warangal,66.13
BH007479,C01152,D01009,Bangalore,19.99
BH007480,C01331,D00101,Giridih,71.02
BH007481,C00193,D00642,Giridih,50.25
BH007482,C00161,D00034,Kulti,48.44
BH007483,C01235,D01187,Srinagar,80.95
BH007484,C00429,D00248,Farrukhabad,39.13
BH007485,C00789,D00921,Karawal Nagar,22.85
BH007486,C01334,D00194,Nizamabad,48.02
BH007487,C01039,D01243,Siliguri,65.0
BH007488,C00325,D01440,Akola,95.17
BH007489,C00669,D00544,Bhimavaram,33.63
BH007490,C00395,D00195,Chinsurah,97.72
BH007491,C01007,D01409,Bhusawal,71.71
BH007492,C01368,D01381,Chittoor,98.79
BH007493,C00064,D00777,Bhiwani,49.06
BH007494,C00448,D00980,Kolhapur,63.29
BH007495,C00406,D01232,Kulti,66.02
BH007496,C00319,D00577,Rajpur Sonarpur,73.96
BH007497,C00259,D00716,Bhilai,44.82
BH007498,C01411,D00817,Bidar,41.46
BH007499,C01701,D00200,Thoothukudi,58.2
BH007500,C00702,D00482,Korba,81.33
BH007501,C01697,D00921,Amaravati,5.45
BH007502,C00825,D00333,Madhyamgram,45.48
BH007503,C00127,D01417,Vijayanagaram,78.97
BH007504,C00258,D00471,Srinagar,85.81
BH007505,C00816,D00233,Panipat,15.18
BH007506,C01740,D00041,Berhampur,79.55
BH007507,C01237,D01158,Delhi,50.05
BH007508,C00328,D01225,Nagercoil,50.77
BH007509,C01843,D00152,Gopalpur,90.93
BH007510,C01858,D01263,Bongaigaon,32.8
BH007511,C00567,D00896,Gopalpur,44.17
BH007512,C00848,D00246,Tiruppur,57.43
BH007513,C00504,D00806,Proddatur,72.59
BH007514,C00837,D00086,Buxar,44.05
BH007515,C01719,D01441,Tenali,13.77
BH007516,C01848,D00974,Davanagere,95.88
BH007517,C01441,D01246,Durg,10.85
BH007518,C01163,D00483,Rewa,65.65
BH007519,C01451,D00398,Salem,88.94
BH007520,C01960,D00880,Munger,56.27
BH007521,C01151,D00299,Bongaigaon,58.04
BH007522,C00608,D01242,Unnao,67.09
BH007523,C01526,D00190,Barasat,74.04
BH007524,C00656,D01463,Uluberia,48.03
BH007525,C01657,D00291,Ratlam,86.34
BH007526,C00158,D01356,Munger,91.86
BH007527,C01098,D00251,Farrukhabad,34.33
BH007528,C00697,D00970,Ludhiana,77.69
BH007529,C01960,D00880,Jalandhar,70.7
BH007530,C01194,D00264,Jorhat,69.74
BH007531,C01218,D01483,Kishanganj,72.03
BH007532,C01526,D00190,Durgapur,51.56
BH007533,C00291,D01367,Hubli–Dharwad,56.43
BH007534,C01334,D00194,Nagercoil,95.93
BH007535,C01550,D01408,Bilaspur,38.36
BH007536,C00032,D00885,Salem,57.92
BH007537,C00584,D00107,Khandwa,15.42
BH007538,C00942,D01044,Thiruvananthapuram,41.51
BH007539,C00218,D00561,Fatehpur,67.14
BH007540,C00840,D00728,Gurgaon,70.55
BH007541,C01010,D00768,Sikar,99.52
BH007542,C00898,D01328,Barasat,0.07
BH007543,C00287,D00796,Jodhpur,90.24
BH007544,C01850,D00510,Mahbubnagar,92.64
BH007545,C01459,D00078,Pune,55.06
BH007546,C01125,D00756,Bhimavaram,94.35
BH007547,C00324,D01154,Uluberia,75.84
BH007548,C01184,D00692,Junagadh,39.6
BH007549,C00977,D01204,Bhilwara,97.85
BH007550,C00908,D00231,Katni,94.43
BH007551,C00409,D00988,Miryalaguda,22.35
BH007552,C01586,D01488,Korba,50.33
BH007553,C01835,D01427,Ajmer,36.16
BH007554,C00990,D00470,Udaipur,46.0
BH007555,C00207,D00125,Durg,62.89
BH007556,C00006,D00459,Bokaro,40.56
BH007557,C01756,D00210,Ambala,49.04
BH007558,C00588,D01235,Bihar Sharif,58.9
BH007559,C01002,D01267,Secunderabad,3.4
BH007560,C00534,D00833,Bongaigaon,81.87
BH007561,C00413,D00458,Latur,7.59
BH007562,C00515,D00112,Thoothukudi,59.03
BH007563,C01522,D00259,Warangal,27.05
BH007564,C00872,D00639,Kolkata,74.63
BH007565,C00494,D00948,Buxar,66.11
BH007566,C01547,D01214,Srikakulam,51.75
BH007567,C01030,D01423,Bardhaman,53.38
BH007568,C00120,D01240,Bhimavaram,33.05
BH007569,C00194,D00196,Tinsukia,96.76
BH007570,C01641,D00583,Berhampore,42.24
BH007571,C01807,D01206,Amritsar,12.78
BH007572,C00558,D01465,Karawal Nagar,77.74
BH007573,C01833,D00257,Imphal,68.64
BH007574,C01155,D01482,Davanagere,51.57
BH007575,C00627,D00034,Belgaum,84.94
BH007576,C01597,D00125,Rohtak,38.61
BH007577,C01704,D01475,Karnal,60.84
BH007578,C00957,D00628,Aurangabad,4.09
BH007579,C00145,D00734,Farrukhabad,96.62
BH007580,C01895,D01327,Lucknow,45.07
BH007581,C01064,D01377,Baranagar,25.76
BH007582,C00904,D00272,Proddatur,63.08
BH007583,C01492,D00650,Gulbarga,28.31
BH007584,C01730,D00284,Jammu,75.32
BH007585,C00476,D01398,Anand,63.62
BH007586,C00067,D00917,Hubli–Dharwad,60.44
BH007587,C00215,D00953,Guntur,10.73
BH007588,C01088,D01182,Danapur,94.63
BH007589,C00775,D00403,Pune,6.77
BH007590,C00449,D00203,Dharmavaram,10.92
BH007591,C01965,D00316,Chennai,35.02
BH007592,C00258,D00471,Chandrapur,54.16
BH007593,C00519,D00420,Kavali,79.3
BH007594,C00359,D00930,Tiruchirappalli,63.03
BH007595,C00213,D00060,Shimoga,96.65
BH007596,C01194,D00037,Chapra,4.18
BH007597,C01548,D01322,Silchar,60.12
BH007598,C01761,D00478,Hyderabad,57.78
BH007599,C00341,D01394,Tenali,6.31
BH007600,C00372,D01430,Bhimavaram,56.47
BH007601,C01273,D00516,Mirzapur,72.87
BH007602,C00468,D00887,Alappuzha,24.69
BH007603,C01111,D01372,Ballia,44.77
BH007604,C00858,D00834,Tiruvottiyur,38.92
BH007605,C00882,D00508,Malda,99.37
BH007606,C00794,D00034,Sirsa,84.15
BH007607,C01073,D00644,Shimla,89.63
BH007608,C01716,D00403,Loni,89.42
BH007609,C01600,D00168,Vasai-Virar,1.67
BH007610,C00436,D00847,Nellore,61.19
BH007611,C01995,D01269,Panchkula,55.01
BH007612,C01094,D01266,Allahabad,28.68
BH007613,C01371,D00031,Satara,2.13
BH007614,C00205,D01323,Pune,40.75
BH007615,C00330,D01349,Asansol,75.62
BH007616,C01361,D01017,Hajipur,63.36
BH007617,C01788,D01069,Haldia,70.56
BH007618,C00370,D00244,Karnal,75.21
BH007619,C00497,D00422,Kota,87.75
BH007620,C00967,D01152,Gulbarga,34.83
BH007621,C00633,D00503,Guna,55.09
BH007622,C00241,D01117,Delhi,22.33
BH007623,C01776,D01118,Agra,7.77
BH007624,C00963,D00502,Vellore,5.65
BH007625,C00897,D00125,Chennai,40.6
BH007626,C00927,D00418,Madurai,7.15
BH007627,C00280,D01327,Bathinda,76.32
BH007628,C01792,D01107,Ramgarh,5.91
BH007629,C00320,D00548,Tinsukia,97.01
BH007630,C00910,D01469,Panvel,80.38
BH007631,C00553,D01441,Satna,35.75
BH007632,C01279,D00459,Dibrugarh,23.82
BH007633,C01713,D01087,Ghaziabad,20.92
BH007634,C00027,D00483,Delhi,43.79
BH007635,C01086,D00659,New Delhi,11.08
BH007636,C01786,D00623,Arrah,16.97
BH007637,C01556,D00844,Mathura,47.21
BH007638,C01903,D00601,Bikaner,37.8
BH007639,C00700,D01206,Tezpur,6.41
BH007640,C01892,D01138,Latur,28.18
BH007641,C01724,D01375,Morbi,47.66
BH007642,C00530,D01110,Nanded,9.47
BH007643,C01526,D00190,Bathinda,31.64
BH007644,C00927,D00418,Gurgaon,76.55
BH007645,C00728,D01318,Ujjain,71.92
BH007646,C01992,D01089,Ambattur,67.79
BH007647,C01944,D00914,Bhiwandi,98.31
BH007648,C00662,D00621,Kavali,72.03
BH007649,C01341,D01052,Haridwar,57.34
BH007650,C00100,D00922,Bilaspur,81.64
BH007651,C00749,D01344,Mysore,76.19
BH007652,C00211,D00535,Shimla,31.47
BH007653,C00887,D00945,Nadiad,89.32
BH007654,C01613,D00963,Ajmer,54.34
BH007655,C00706,D01216,Udaipur,31.98
BH007656,C00877,D00219,Moradabad,73.6
BH007657,C01013,D00223,Ambattur,64.9
BH007658,C00124,D00361,Vijayawada,41.37
BH007659,C01773,D00113,Thrissur,97.06
BH007660,C01116,D01083,Mysore,50.4
BH007661,C00430,D00332,Naihati,85.95
BH007662,C00458,D00538,Ballia,43.39
BH007663,C01439,D00827,Kurnool,17.75
BH007664,C00994,D01285,Sikar,50.91
BH007665,C00878,D00088,Silchar,24.86
BH007666,C01282,D00113,Hubli–Dharwad,74.66
BH007667,C01844,D01202,Mathura,37.68
BH007668,C01410,D01396,Ranchi,85.41
BH007669,C01593,D01401,Phusro,24.42
BH007670,C01278,D00061,Mahbubnagar,13.84
BH007671,C01576,D00902,South Dumdum,45.21
BH007672,C00695,D00117,Gangtok,31.68
BH007673,C01804,D01185,Hubli–Dharwad,72.25
BH007674,C01748,D00524,Berhampur,40.24
BH007675,C01097,D00125,Muzaffarpur,82.39
BH007676,C00415,D00469,Bharatpur,96.15
BH007677,C01387,D01040,Muzaffarnagar,87.39
BH007678,C00298,D00200,Madurai,8.87
BH007679,C00226,D00769,Kozhikode,77.29
BH007680,C01465,D01269,Gandhidham,51.12
BH007681,C01295,D01495,Patna,58.0
BH007682,C00948,D00495,Hyderabad,48.14
BH007683,C01482,D01143,Nashik,95.27
BH007684,C00442,D01045,Patna,2.46
BH007685,C01402,D01474,Morbi,65.15
BH007686,C00572,D01126,Mahbubnagar,56.03
BH007687,C00910,D01469,Tumkur,41.32
BH007688,C00197,D00921,Gurgaon,99.09
BH007689,C00388,D00503,Kalyan-Dombivli,79.65
BH007690,C00318,D00091,Nangloi Jat,72.39
BH007691,C01949,D00981,Bongaigaon,9.03
BH007692,C01627,D00086,Chapra,93.32
BH007693,C01438,D00344,Parbhani,13.95
BH007694,C01544,D01347,Shimoga,0.1
BH007695,C01924,D00019,Bally,18.54
BH007696,C00493,D01112,Chinsurah,57.98
BH007697,C01777,D00482,Mau,91.14
BH007698,C00739,D00076,Guntakal,34.17
BH007699,C00570,D00324,Kolkata,84.33
BH007700,C01256,D01347,Shimla,31.83
BH007701,C01839,D01233,Bikaner,8.55
BH007702,C01569,D00594,Sangli-Miraj & Kupwad,5.12
BH007703,C00476,D01148,Jalna,40.23
BH007704,C00058,D01288,Surat,90.46
BH007705,C00325,D01145,Bardhaman,43.11
BH007706,C00391,D01237,Aligarh,66.77
BH007707,C01784,D01355,Noida,30.84
BH007708,C00915,D00302,Dibrugarh,36.03
BH007709,C00206,D01054,Patiala,82.83
BH007710,C01032,D01435,Saharanpur,65.42
BH007711,C00190,D01173,Tezpur,14.78
BH007712,C01514,D01306,Bellary,5.97
BH007713,C00856,D01088,Ulhasnagar,85.04
BH007714,C00836,D01316,Begusarai,38.59
BH007715,C01967,D01398,Pudukkottai,21.03
BH007716,C00898,D01240,Davanagere,5.05
BH007717,C01393,D00938,Bijapur,82.4
BH007718,C01932,D00057,Khandwa,17.48
BH007719,C00042,D01385,Kishanganj,85.1
BH007720,C01115,D00755,Vadodara,17.71
BH007721,C01225,D01464,Faridabad,63.99
BH007722,C00810,D00592,Bettiah,93.29
BH007723,C01361,D01017,Meerut,39.29
BH007724,C00160,D00445,Akola,20.24
BH007725,C00034,D00791,Guna,38.74
BH007726,C00212,D00607,Satara,15.77
BH007727,C00808,D01494,Silchar,51.41
BH007728,C00030,D00692,Bidhannagar,94.47
BH007729,C01436,D00990,Moradabad,31.16
BH007730,C00101,D00653,Kishanganj,82.54
BH007731,C00582,D00342,Chennai,28.13
BH007732,C00166,D00390,Tinsukia,9.03
BH007733,C01653,D01366,Kollam,25.41
BH007734,C01336,D00485,Jabalpur,85.84
BH007735,C01393,D01118,Hapur,22.87
BH007736,C00195,D00659,Pondicherry,71.33
BH007737,C01413,D00756,Aurangabad,38.82
BH007738,C00482,D00550,Udupi,43.15
BH007739,C01540,D01170,Machilipatnam,52.42
BH007740,C00744,D01187,Rourkela,30.6
BH007741,C00595,D00667,Eluru,53.34
BH007742,C00679,D00334,Nangloi Jat,61.53
BH007743,C01898,D00016,Sonipat,15.23
BH007744,C01834,D01095,Kadapa,35.2
BH007745,C01565,D00631,Alwar,63.39
BH007746,C01048,D01280,Bhusawal,52.7
BH007747,C00164,D01019,Morena,38.26
BH007748,C01586,D01488,Aligarh,74.75
BH007749,C01516,D00014,Mangalore,79.04
BH007750,C00375,D01208,Karnal,89.1
BH007751,C00607,D00332,Visakhapatnam,59.11
BH007752,C01305,D01138,Gudivada,44.22
BH007753,C01255,D01066,Ujjain,19.93
BH007754,C01699,D00332,Nellore,90.9
BH007755,C01473,D00725,Gudivada,89.12
BH007756,C00275,D00422,Aizawl,27.75
BH007757,C01976,D01342,Imphal,41.64
BH007758,C01284,D00154,Faridabad,54.57
BH007759,C00590,D01094,Anantapur,98.68
BH007760,C01790,D00766,Thanjavur,84.84
BH007761,C00303,D00072,Giridih,43.06
BH007762,C00115,D00188,Asansol,91.12
BH007763,C00561,D00500,Rajkot,89.69
BH007764,C01586,D01494,Mumbai,34.65
BH007765,C01521,D00390,Hubli–Dharwad,84.71
BH007766,C00029,D00409,Mahbubnagar,7.63
BH007767,C00139,D01381,Howrah,92.5
BH007768,C01408,D00402,Kishanganj,75.59
BH007769,C01263,D01386,Bhilai,37.49
BH007770,C00346,D00327,Bidhannagar,66.12
BH007771,C00053,D01151,Tirunelveli,63.87
BH007772,C01535,D00363,Navi Mumbai,84.05
BH007773,C00889,D01182,Bareilly,9.43
BH007774,C01108,D00290,Ongole,23.4
BH007775,C00456,D01284,Mysore,77.62
BH007776,C01024,D00353,Noida,25.47
BH007777,C01178,D01202,Tiruvottiyur,35.68
BH007778,C01507,D00418,Bidar,17.07
BH007779,C01883,D00227,Pallavaram,29.27
BH007780,C01554,D00373,Gandhidham,15.66
BH007781,C01681,D01262,Meerut,50.76
BH007782,C01376,D01163,Bikaner,7.22
BH007783,C01611,D00117,Loni,4.76
BH007784,C01202,D00360,Gudivada,35.42
BH007785,C00227,D01288,Rewa,87.29
BH007786,C01122,D00596,Tenali,12.02
BH007787,C01670,D00126,Hyderabad,41.71
BH007788,C00881,D01211,Ajmer,33.42
BH007789,C00094,D01428,Hazaribagh,75.92
BH007790,C00978,D00247,Bikaner,98.69
BH007791,C00279,D00950,Khandwa,74.98
BH007792,C01230,D01346,Morbi,23.17
BH007793,C01231,D01239,Aurangabad,23.86
BH007794,C00506,D00522,Serampore,36.54
BH007795,C01520,D00448,Machilipatnam,48.63
BH007796,C01230,D00608,Asansol,81.41
BH007797,C01615,D01024,Giridih,56.12
BH007798,C01036,D01104,Mirzapur,29.57
BH007799,C01554,D00373,Firozabad,48.18
BH007800,C00805,D00347,Kavali,25.69
BH007801,C01221,D01416,Raiganj,15.44
BH007802,C01498,D00088,Thane,73.74
BH007803,C00040,D00268,Jaipur,22.48
BH007804,C00054,D00312,Eluru,64.06
BH007805,C01682,D00831,Raebareli,28.75
BH007806,C00843,D00175,Begusarai,82.95
BH007807,C01210,D00083,Bathinda,4.68
BH007808,C00654,D01123,Vadodara,33.27
BH007809,C00118,D00395,Dindigul,93.74
BH007810,C01047,D00184,Morbi,66.08
BH007811,C00686,D01137,Guna,83.63
BH007812,C00242,D00811,Hosur,12.53
BH007813,C00433,D00914,Allahabad,48.82
BH007814,C00215,D00953,Siwan,61.43
BH007815,C00990,D01179,Ratlam,28.89
BH007816,C00964,D00094,Vadodara,56.8
BH007817,C01417,D01269,Phagwara,47.17
BH007818,C00993,D00337,Tirunelveli,85.41
BH007819,C00021,D00392,Muzaffarnagar,20.04
BH007820,C00525,D01267,Akola,39.45
BH007821,C01392,D00926,Munger,91.54
BH007822,C01086,D00659,Belgaum,32.96
BH007823,C01912,D01170,Jaipur,75.43
BH007824,C00981,D01253,Nanded,78.07
BH007825,C01227,D00826,Jamnagar,40.49
BH007826,C01937,D00796,Bhopal,44.25
BH007827,C00449,D00203,Ludhiana,37.84
BH007828,C00119,D01451,Jamalpur,85.12
BH007829,C01629,D00915,Etawah,26.33
BH007830,C00304,D00291,Morena,55.83
BH007831,C01113,D00325,Ramagundam,19.3
BH007832,C01059,D00985,Aurangabad,50.11
BH007833,C00316,D00954,Kharagpur,84.02
BH007834,C00272,D00420,South Dumdum,67.84
BH007835,C01200,D01403,Jaipur,0.47
BH007836,C00443,D00231,Buxar,77.37
BH007837,C00240,D01009,Hajipur,1.82
BH007838,C00811,D01417,Bidhannagar,48.32
BH007839,C00904,D00272,Ramgarh,13.24
BH007840,C01881,D00671,Orai,41.87
BH007841,C00594,D00504,Aurangabad,21.7
BH007842,C01517,D00751,Tinsukia,42.74
BH007843,C00820,D00570,Chandrapur,52.32
