transaction_id,customer_id,device_id,merchant_id,receiver_account,transaction_amount,transaction_timestamp,fraud_flag
T0011070,C01186,D00075,M0054,B002441,114.0,2025-06-29 11:30:09,0
T0011071,C01182,D00303,M0054,B002926,46.73,2025-10-27 08:30:12,0
T0011072,C01735,D01284,M0070,B002338,363.88,2025-12-06 19:21:59,0
T0011073,C00917,D00776,M0074,B002512,68.89,2025-08-19 15:39:51,1
T0011074,C01555,D01181,M0099,B002977,6.99,2026-03-07 13:24:12,0
T0011075,C01641,D00583,M0050,B002367,53.55,2025-07-01 11:18:33,0
T0011076,C00928,D00589,M0052,B000845,113.61,2025-09-18 08:57:22,0
T0011077,C00459,D00123,M0080,B000377,78.69,2025-06-30 13:55:02,0
T0011078,C00875,D00141,M0054,B001234,48.0,2025-08-14 01:43:09,0
T0011079,C01529,D00851,M0066,B001553,21.12,2025-09-30 20:39:45,0
T0011080,C00748,D00620,M0054,B001778,256.53,2026-05-08 14:39:57,0
T0011081,C00138,D00124,M0018,B002100,833.77,2025-07-03 19:16:39,0
T0011082,C01448,D01250,M0023,B002127,59.97,2025-07-03 17:56:00,0
T0011083,C00363,D00832,M0097,B000290,72.1,2025-08-28 13:44:47,0
T0011084,C00101,D00653,M0043,B000733,144.36,2026-04-01 22:35:20,0
T0011085,C01746,D00511,M0035,B002978,190.11,2025-06-12 14:22:33,0
T0011086,C01988,D01054,M0070,B002800,74.64,2026-03-05 19:58:00,1
T0011087,C00774,D01083,M0071,B002448,352.97,2025-09-09 22:33:36,0
T0011088,C01132,D00224,M0036,B000566,123.15,2026-06-02 07:55:59,0
T0011089,C01863,D00853,M0062,B001880,89.78,2025-06-22 01:13:13,0
T0011090,C01865,D00530,M0042,B002544,156.05,2025-09-05 11:34:50,1
T0011091,C00664,D01227,M0041,B000131,458.02,2026-04-02 18:45:22,0
T0011092,C00645,D00123,M0072,B000139,237.38,2025-11-23 23:54:36,0
T0011093,C01141,D00428,M0025,B000996,6.13,2025-11-12 13:38:17,0
T0011094,C00746,D01320,M0083,B001504,60.59,2025-11-13 09:40:44,0
T0011095,C01051,D00338,M0096,B001419,95.39,2026-03-16 12:12:09,0
T0011096,C01621,D01407,M0049,B001900,56.64,2025-08-04 02:25:38,0
T0011097,C01677,D01294,M0030,B002452,180.69,2026-03-27 15:44:27,0
T0011098,C01800,D01210,M0084,B000608,262.54,2025-07-04 16:41:46,0
T0011099,C00654,D00092,M0013,B000476,197.15,2025-11-30 16:03:50,0
T0011100,C01843,D00440,M0058,B000590,681.09,2025-07-10 11:59:48,0
T0011101,C00432,D01362,M0052,B000593,47.73,2025-07-05 05:47:43,0
T0011102,C01735,D01207,M0094,B001720,311.9,2026-03-31 11:34:38,0
T0011103,C00705,D01225,M0065,B002162,218.26,2025-11-14 09:44:07,0
T0011104,C01421,D00361,M0002,B000037,67.45,2025-10-04 15:36:43,0
T0011105,C00013,D00465,M0027,B001174,198.71,2025-06-19 00:40:08,0
T0011106,C00302,D01339,M0057,B001520,16.48,2026-06-01 22:44:25,0
T0011107,C00743,D00579,M0092,B001192,233.62,2026-01-09 02:32:53,0
T0011108,C00034,D00791,M0077,B000962,114.0,2026-04-26 11:18:33,0
T0011109,C00028,D01278,M0075,B001097,51.86,2025-08-30 12:16:59,0
T0011110,C01440,D00454,M0096,B002892,159.97,2026-05-29 04:52:30,0
T0011111,C01045,D00421,M0056,B002845,153.92,2025-10-10 09:15:19,0
T0011112,C01188,D00835,M0060,B001073,35.26,2026-02-10 05:20:35,0
T0011113,C01345,D01007,M0011,B000442,4.63,2026-03-27 08:29:25,0
T0011114,C01298,D00907,M0023,B001440,85.27,2026-04-27 11:54:34,0
T0011115,C01590,D01002,M0044,B002860,126.43,2026-01-02 08:35:10,0
T0011116,C00739,D00076,M0037,B000552,313.86,2025-11-07 23:44:38,0
T0011117,C00501,D01164,M0089,B002912,395.12,2025-09-06 06:16:45,0
T0011118,C00045,D00109,M0086,B001410,112.87,2025-08-17 08:57:54,0
T0011119,C01427,D01308,M0038,B002440,210.24,2026-02-04 09:55:58,0
T0011120,C00921,D00386,M0068,B002938,86.79,2026-05-28 17:56:11,0
T0011121,C00553,D01441,M0007,B001414,205.61,2025-12-01 08:40:07,1
T0011122,C01582,D00670,M0042,B002974,34.37,2025-06-20 08:36:48,0
T0011123,C00362,D01424,M0026,B000370,69.56,2026-02-20 10:35:02,0
T0011124,C00499,D00504,M0002,B002216,150.86,2026-01-29 12:55:39,0
T0011125,C00118,D01085,M0011,B002418,2.75,2025-08-22 04:53:09,0
T0011126,C01537,D00534,M0048,B002529,192.27,2026-02-07 16:07:06,0
T0011127,C01673,D00260,M0045,B000571,270.76,2026-04-04 18:42:47,0
T0011128,C01410,D01074,M0037,B002222,76.41,2026-03-06 05:21:31,0
T0011129,C01913,D00654,M0046,B000499,89.12,2026-03-27 07:43:41,0
T0011130,C00603,D00572,M0032,B002160,285.86,2026-05-22 13:28:56,0
T0011131,C01664,D00289,M0080,B001431,224.19,2026-01-30 09:55:22,1
T0011132,C01719,D01441,M0008,B002746,50.98,2025-08-28 01:28:01,0
T0011133,C00637,D00792,M0022,B002159,58.73,2025-11-26 22:17:22,0
T0011134,C00353,D00240,M0084,B001154,170.39,2026-04-29 14:24:33,0
T0011135,C01521,D01201,M0030,B000617,124.24,2025-06-25 04:28:46,1
T0011136,C00457,D00741,M0079,B000708,26.55,2026-03-23 06:49:38,0
T0011137,C01272,D00643,M0021,B000005,55.64,2025-06-11 22:29:46,0
T0011138,C00994,D01285,M0023,B001897,345.36,2025-12-21 13:17:29,0
T0011139,C00339,D00682,M0015,B000094,174.8,2026-02-14 18:52:27,0
T0011140,C01348,D00352,M0087,B002295,640.03,2026-04-28 20:50:12,0
T0011141,C00947,D01162,M0020,B001524,218.52,2026-05-11 22:15:18,0
T0011142,C01685,D00760,M0086,B001723,427.03,2026-02-11 13:28:31,0
T0011143,C01456,D00097,M0069,B002234,36.54,2025-10-11 15:20:13,0
T0011144,C00440,D00273,M0038,B000668,221.42,2025-09-08 06:49:40,0
T0011145,C00492,D00390,M0039,B000017,3.06,2025-10-31 10:06:56,0
T0011146,C00454,D00979,M0089,B002752,166.65,2025-09-21 16:18:47,0
T0011147,C01196,D01066,M0029,B001594,95.03,2025-08-19 15:51:15,0
T0011148,C00311,D01440,M0043,B000353,63.87,2026-03-03 12:05:15,0
T0011149,C00144,D01490,M0028,B002654,297.52,2025-08-11 05:19:20,0
T0011150,C01165,D01224,M0067,B000817,288.9,2026-02-19 12:09:28,0
T0011151,C01667,D00473,M0039,B001301,3.38,2026-02-23 10:04:29,0
T0011152,C01909,D00637,M0038,B001212,141.05,2025-10-10 12:28:55,0
T0011153,C01661,D00435,M0053,B002452,68.79,2025-08-13 23:07:22,0
T0011154,C00197,D00921,M0057,B000002,80.59,2026-05-27 14:30:41,0
T0011155,C01519,D00429,M0020,B002222,267.61,2026-01-29 06:57:36,0
T0011156,C00212,D00607,M0068,B002518,55.62,2026-04-26 10:50:31,0
T0011157,C01243,D00881,M0061,B000031,429.83,2025-11-10 07:39:31,0
T0011158,C00761,D00998,M0055,B001352,29.7,2025-10-20 00:07:20,0
T0011159,C01108,D00290,M0039,B001097,163.03,2025-07-21 18:26:23,0
T0011160,C00798,D00589,M0020,B002165,167.26,2025-09-23 15:48:31,0
T0011161,C01911,D00908,M0083,B002450,43.59,2025-08-11 02:53:53,0
T0011162,C00334,D00763,M0051,B000380,58.9,2026-04-14 16:20:00,0
T0011163,C01552,D01157,M0074,B002714,270.09,2026-02-20 12:26:34,0
T0011164,C01540,D01170,M0027,B002014,215.2,2025-12-05 23:10:22,0
T0011165,C01194,D00264,M0028,B000060,59.87,2026-02-03 18:47:16,0
T0011166,C01659,D00669,M0079,B001603,114.52,2025-08-06 08:11:13,0
T0011167,C00234,D00311,M0056,B000631,9.55,2025-08-15 15:31:36,0
T0011168,C00516,D00569,M0003,B000155,35.12,2025-09-05 17:12:06,1
T0011169,C00753,D00935,M0049,B000440,99.78,2025-10-26 04:14:48,0
T0011170,C00603,D00299,M0007,B002752,13.48,2025-11-04 05:24:06,0
T0011171,C00947,D01162,M0021,B002171,278.04,2025-09-06 20:56:36,0
T0011172,C00318,D00091,M0082,B001746,189.88,2026-03-04 04:06:05,0
T0011173,C00453,D01045,M0015,B000230,431.38,2025-11-15 16:25:19,0
T0011174,C00026,D00964,M0067,B000842,177.36,2026-02-26 11:32:33,0
T0011175,C00752,D00101,M0031,B000167,423.02,2026-03-16 23:15:53,0
T0011176,C00136,D00133,M0005,B002971,121.29,2026-02-14 11:55:08,0
T0011177,C00564,D00781,M0031,B001417,137.53,2025-09-27 21:36:10,0
T0011178,C01584,D00464,M0037,B002696,565.65,2026-04-08 23:16:50,0
T0011179,C01841,D01277,M0001,B002968,154.14,2025-07-29 23:44:19,1
T0011180,C01623,D00236,M0073,B002257,4.69,2025-09-06 22:57:42,0
T0011181,C01176,D00599,M0052,B000559,193.0,2026-02-16 20:44:32,0
T0011182,C00282,D01047,M0025,B002431,353.82,2026-04-25 09:50:17,0
T0011183,C00441,D00023,M0098,B001650,238.14,2025-07-07 06:06:47,0
T0011184,C00379,D00720,M0054,B002082,131.5,2025-09-23 06:23:06,0
T0011185,C01485,D00120,M0064,B002172,166.89,2025-12-06 16:10:32,0
T0011186,C00287,D00796,M0075,B002338,693.68,2025-11-18 12:49:03,0
T0011187,C00694,D00136,M0031,B000752,14.26,2025-10-24 06:02:15,0
T0011188,C01072,D01027,M0086,B001390,165.05,2026-05-15 22:00:26,0
T0011189,C01327,D00249,M0003,B001165,49.99,2025-06-25 14:15:20,0
T0011190,C00647,D00050,M0033,B001467,153.29,2025-12-18 22:38:21,0
T0011191,C00750,D00321,M0061,B002755,140.33,2025-10-18 03:57:53,0
T0011192,C00922,D00498,M0062,B000917,24.99,2026-04-08 09:43:13,1
T0011193,C00692,D00167,M0036,B001417,34.74,2026-04-16 15:25:23,0
T0011194,C00174,D01013,M0077,B000240,145.78,2025-10-24 11:42:17,0
T0011195,C01862,D00561,M0023,B000187,20.58,2025-10-21 11:15:55,0
T0011196,C00357,D00836,M0043,B001608,46.22,2025-07-10 20:25:52,0
T0011197,C00881,D01329,M0032,B001413,270.49,2025-12-04 06:35:27,0
T0011198,C00575,D00185,M0068,B001004,59.42,2025-09-08 16:14:07,0
T0011199,C01697,D00921,M0030,B000958,100.43,2025-10-05 20:12:56,0
T0011200,C00466,D00495,M0001,B000627,424.89,2025-09-04 12:02:49,0
T0011201,C01064,D01377,M0083,B001525,38.65,2025-12-15 10:02:24,0
T0011202,C00051,D00694,M0058,B000736,74.05,2025-12-04 19:09:36,0
T0011203,C00035,D00353,M0032,B002989,139.89,2025-08-21 01:01:12,0
T0011204,C01786,D00623,M0015,B000448,211.18,2025-09-09 20:11:29,0
T0011205,C00497,D00422,M0052,B001361,347.89,2025-09-19 16:53:37,0
T0011206,C01393,D01118,M0094,B000929,370.6,2026-05-16 16:12:50,0
T0011207,C01439,D00827,M0075,B002549,224.85,2026-01-10 11:33:53,0
T0011208,C00813,D00249,M0087,B002625,38.88,2026-03-09 07:28:44,0
T0011209,C01694,D00080,M0007,B000380,3.77,2026-03-12 05:27:40,0
T0011210,C00432,D01362,M0093,B001532,72.62,2026-03-11 12:22:43,0
T0011211,C00211,D00419,M0060,B001532,22.89,2025-11-22 06:34:11,0
T0011212,C01311,D01382,M0013,B001553,185.88,2026-02-22 07:10:05,0
T0011213,C00733,D00969,M0014,B002554,162.32,2025-09-25 13:19:00,0
T0011214,C00948,D00495,M0076,B002632,6.75,2026-01-15 01:08:12,0
T0011215,C01414,D01425,M0036,B001035,271.73,2026-02-25 11:51:34,0
T0011216,C01844,D01202,M0003,B001726,42.9,2025-07-10 19:45:13,0
T0011217,C01131,D00463,M0001,B002564,84.91,2026-06-07 22:45:24,0
T0011218,C01071,D00360,M0085,B000297,165.36,2025-12-06 14:46:13,0
T0011219,C00773,D01088,M0045,B002310,84.16,2025-12-11 00:23:28,0
T0011220,C00053,D00208,M0002,B002189,87.32,2025-11-09 15:48:03,0
T0011221,C01574,D01193,M0010,B001277,10.18,2026-01-26 11:16:29,0
T0011222,C01617,D00100,M0060,B000173,76.99,2026-04-24 04:12:16,0
T0011223,C01329,D00153,M0030,B000722,217.13,2025-10-26 00:09:57,0
T0011224,C01231,D01315,M0061,B000980,370.08,2025-11-17 16:22:16,0
T0011225,C00894,D00706,M0034,B001637,80.04,2026-01-14 03:41:32,1
T0011226,C01519,D00429,M0022,B001577,82.64,2026-06-03 18:16:14,0
T0011227,C00047,D00309,M0076,B000376,181.92,2025-08-14 12:41:26,0
T0011228,C00901,D00519,M0033,B002502,429.11,2026-04-28 16:09:37,0
T0011229,C00693,D00333,M0086,B001989,46.6,2025-08-15 19:04:31,0
T0011230,C00390,D00691,M0010,B002835,87.01,2025-10-15 14:00:44,0
T0011231,C01349,D01498,M0020,B002860,238.43,2025-08-18 06:44:08,0
T0011232,C01140,D00420,M0029,B000708,141.12,2026-02-27 15:59:54,0
T0011233,C01140,D00420,M0092,B000636,17.58,2026-03-08 08:06:46,0
T0011234,C01057,D01305,M0061,B001134,148.22,2026-03-11 22:57:39,0
T0011235,C00988,D00205,M0052,B000215,31.01,2025-10-14 06:51:59,0
T0011236,C01586,D01488,M0086,B001713,107.07,2025-12-24 04:27:30,0
T0011237,C01455,D00992,M0022,B001623,112.97,2026-03-16 13:11:23,0
T0011238,C00938,D00898,M0095,B001051,313.37,2025-08-29 21:05:19,0
T0011239,C01155,D00072,M0008,B000442,93.12,2025-07-15 18:33:57,0
T0011240,C01106,D00819,M0057,B002764,49.16,2025-08-09 17:41:07,0
T0011241,C01807,D01206,M0030,B002345,39.39,2025-08-28 15:37:21,0
T0011242,C01498,D00088,M0049,B000304,311.02,2026-05-10 07:01:22,0
T0011243,C01864,D00992,M0085,B002098,28.13,2026-02-15 01:07:40,0
T0011244,C00138,D00124,M0092,B002319,83.23,2025-10-13 12:46:00,0
T0011245,C01601,D00225,M0014,B000399,31.09,2026-03-26 11:19:04,0
T0011246,C00303,D00246,M0059,B000618,222.62,2026-03-27 13:07:18,0
T0011247,C00249,D00462,M0043,B000944,96.47,2025-08-13 06:06:48,0
T0011248,C01966,D01101,M0035,B000159,64.88,2025-08-15 08:30:58,0
T0011249,C01741,D00538,M0063,B002869,67.2,2025-12-13 04:45:51,0
T0011250,C01905,D01141,M0096,B002664,286.8,2025-09-13 06:23:38,0
T0011251,C01250,D00443,M0062,B000929,121.04,2025-12-05 06:54:14,1
T0011252,C00290,D01223,M0077,B001720,189.81,2026-05-03 17:27:54,0
T0011253,C01626,D00266,M0016,B001529,341.01,2025-07-11 09:29:20,0
T0011254,C01669,D01227,M0012,B002139,348.02,2025-06-23 00:51:12,0
T0011255,C00071,D00363,M0048,B000432,59.74,2025-06-12 09:34:42,0
T0011256,C00794,D01028,M0097,B001554,456.9,2026-04-30 11:32:29,0
T0011257,C01641,D00583,M0014,B000974,3.78,2025-12-11 23:55:20,0
T0011258,C00750,D00801,M0058,B001773,70.94,2025-08-08 22:27:01,0
T0011259,C00321,D01375,M0019,B002503,339.21,2025-11-04 02:49:31,0
T0011260,C00036,D00320,M0077,B001525,48.16,2026-06-05 05:31:09,1
T0011261,C01097,D00125,M0086,B000389,47.84,2026-04-18 20:35:12,0
T0011262,C01692,D00091,M0034,B001062,54.06,2025-08-28 00:42:59,1
T0011263,C00400,D01428,M0078,B000009,142.13,2026-02-25 22:26:06,0
T0011264,C00604,D00932,M0064,B002403,86.53,2025-09-29 21:27:21,0
T0011265,C00426,D00138,M0053,B001790,194.6,2026-04-25 07:19:01,0
T0011266,C00280,D01327,M0080,B000997,337.94,2026-01-06 09:54:32,0
T0011267,C00301,D00574,M0089,B000287,168.22,2025-11-15 16:35:32,0
T0011268,C00570,D00346,M0044,B001740,34.31,2026-04-22 15:45:13,0
T0011269,C01730,D01433,M0042,B000530,404.75,2026-06-06 16:33:11,0
T0011270,C00619,D00753,M0033,B001224,46.08,2026-05-14 09:21:02,0
T0011271,C01337,D01397,M0018,B002485,24.36,2025-12-17 04:05:48,0
T0011272,C00600,D00961,M0018,B001000,14.14,2026-03-29 18:20:05,1
T0011273,C00021,D00399,M0033,B001601,124.31,2025-08-23 16:47:37,0
T0011274,C01235,D00787,M0039,B000333,18.12,2026-03-08 09:51:28,0
T0011275,C01556,D00439,M0018,B001050,22.41,2025-08-30 04:57:32,0
T0011276,C01978,D00506,M0096,B001982,53.51,2026-01-30 10:43:08,0
T0011277,C01722,D01187,M0073,B000409,49.62,2025-06-08 20:43:45,0
T0011278,C01060,D00900,M0099,B000749,139.04,2025-08-14 07:11:25,0
T0011279,C01750,D00610,M0008,B001632,254.53,2025-09-23 22:40:05,0
T0011280,C00052,D00594,M0008,B002466,214.91,2025-07-31 15:54:07,0
T0011281,C00933,D01320,M0020,B001993,45.67,2026-01-06 21:55:30,1
T0011282,C00793,D01120,M0048,B001954,42.22,2026-02-23 02:54:21,0
T0011283,C00866,D00162,M0003,B000559,506.29,2026-04-24 13:53:15,0
T0011284,C00083,D01330,M0094,B002657,1.24,2025-10-15 12:33:08,0
T0011285,C01840,D00871,M0037,B000720,317.69,2026-03-07 09:03:17,0
T0011286,C01459,D00177,M0034,B000635,33.42,2026-01-30 18:17:33,0
T0011287,C00280,D01327,M0004,B002956,441.43,2026-04-16 07:04:08,0
T0011288,C01957,D00477,M0052,B001241,62.85,2026-02-17 03:26:11,0
T0011289,C01720,D00520,M0038,B002665,87.07,2025-07-15 00:29:16,0
T0011290,C01193,D00239,M0081,B001482,184.2,2026-03-02 07:41:50,0
T0011291,C00676,D00669,M0030,B002733,132.89,2025-10-20 00:28:24,0
T0011292,C00772,D01394,M0017,B001661,57.4,2025-07-30 11:49:02,0
T0011293,C01049,D00865,M0056,B002713,121.06,2025-12-12 16:54:59,0
T0011294,C01761,D00478,M0076,B000164,196.79,2025-06-09 13:52:09,0
T0011295,C01042,D00532,M0081,B002380,6.49,2025-11-07 18:47:42,0
T0011296,C00285,D00684,M0076,B000041,1.69,2025-12-11 19:48:58,0
T0011297,C01285,D00396,M0032,B002860,91.89,2025-06-15 12:38:54,0
T0011298,C00838,D00928,M0027,B001893,21.21,2026-02-13 02:57:07,0
T0011299,C00169,D00999,M0026,B001726,163.75,2025-08-05 00:52:53,0
T0011300,C00312,D00130,M0071,B000242,36.13,2025-11-22 09:24:18,0
T0011301,C00176,D00325,M0099,B000364,85.07,2025-10-10 12:07:29,0
T0011302,C01868,D00946,M0018,B001255,33.04,2025-07-27 13:33:18,0
T0011303,C01659,D01126,M0053,B002501,119.27,2026-02-27 12:38:47,1
T0011304,C00509,D00408,M0022,B002991,18.5,2026-05-26 13:39:15,0
T0011305,C00100,D00922,M0053,B002661,3.51,2026-01-19 22:56:09,0
T0011306,C01563,D00501,M0032,B001074,7.87,2025-08-29 22:05:53,0
T0011307,C01403,D01360,M0036,B001390,462.71,2025-12-10 07:44:21,0
T0011308,C00711,D00106,M0027,B002131,23.02,2025-09-13 11:22:40,0
T0011309,C00774,D01083,M0063,B002950,184.9,2025-12-16 06:27:17,0
T0011310,C00965,D00966,M0026,B000935,10.55,2026-04-05 14:47:13,1
T0011311,C00969,D00474,M0056,B000515,17.17,2026-05-30 03:36:02,0
T0011312,C01517,D00751,M0084,B001854,106.66,2026-05-08 19:41:13,0
T0011313,C01534,D00179,M0085,B002510,93.79,2025-08-27 06:21:34,0
T0011314,C00811,D01417,M0011,B000026,454.18,2026-03-05 13:22:44,0
T0011315,C01953,D00718,M0001,B002131,434.62,2025-08-13 20:28:10,1
T0011316,C01969,D00498,M0006,B000633,226.85,2025-11-17 07:43:00,1
T0011317,C00034,D00791,M0093,B002044,138.23,2025-11-29 04:23:24,0
T0011318,C00555,D01400,M0002,B000104,91.03,2026-02-26 03:46:09,0
T0011319,C01998,D01487,M0060,B000334,66.05,2025-06-15 19:49:20,0
T0011320,C01654,D01423,M0090,B000240,440.87,2025-08-23 12:35:49,0
T0011321,C00542,D00206,M0052,B002565,138.54,2026-02-17 05:16:11,0
T0011322,C01208,D00344,M0072,B001027,129.79,2025-08-23 15:19:02,0
T0011323,C01885,D01480,M0057,B002606,39.58,2025-12-06 13:51:56,0
T0011324,C00869,D01125,M0055,B001425,7.17,2025-09-01 03:28:00,0
T0011325,C00041,D01087,M0014,B001082,435.58,2025-12-25 14:30:34,0
T0011326,C00046,D00185,M0016,B000684,56.47,2025-07-03 01:31:26,1
T0011327,C00692,D00167,M0034,B000988,87.67,2025-07-25 13:00:18,0
T0011328,C00515,D00112,M0079,B002344,18.26,2025-10-03 04:11:20,0
T0011329,C01815,D01144,M0054,B002550,272.03,2026-02-21 10:29:00,0
T0011330,C01971,D01003,M0036,B002741,4.2,2025-06-22 11:25:54,0
T0011331,C00212,D00607,M0016,B000786,269.36,2026-01-09 07:15:01,0
T0011332,C00241,D00128,M0096,B000430,22.67,2026-04-15 04:27:05,0
T0011333,C00610,D00944,M0009,B002436,326.48,2026-04-25 12:03:36,0
T0011334,C01685,D00760,M0028,B000887,196.27,2026-04-19 07:30:56,0
T0011335,C01197,D00740,M0098,B002246,26.99,2025-07-31 12:57:00,0
T0011336,C00607,D00332,M0057,B000139,125.14,2025-07-25 21:46:15,0
T0011337,C01715,D00234,M0074,B000123,56.24,2025-06-10 16:49:33,0
T0011338,C01501,D01326,M0053,B002307,29.44,2025-11-13 18:43:11,0
T0011339,C01222,D00037,M0028,B002636,294.04,2025-11-05 01:55:04,0
T0011340,C01502,D00269,M0070,B001544,77.51,2026-01-28 21:15:03,0
T0011341,C00627,D00034,M0084,B000800,76.26,2025-12-17 13:42:05,0
T0011342,C00163,D00691,M0062,B001760,27.93,2025-10-31 13:02:26,0
T0011343,C01173,D00638,M0095,B000105,72.45,2026-05-09 00:01:53,0
T0011344,C00151,D00665,M0018,B000985,307.91,2025-09-20 21:38:29,0
T0011345,C00687,D00449,M0061,B002234,67.68,2026-03-24 16:57:39,0
T0011346,C00892,D01256,M0035,B002106,454.25,2025-12-12 16:33:13,0
T0011347,C00518,D00550,M0059,B000817,438.68,2026-02-16 00:30:58,1
T0011348,C00105,D00316,M0029,B002138,23.48,2026-04-02 02:23:47,0
T0011349,C00792,D00156,M0063,B001465,29.28,2025-08-17 09:51:11,0
T0011350,C00918,D01394,M0048,B000958,297.81,2025-07-08 04:21:14,0
T0011351,C01795,D00387,M0015,B001362,74.82,2026-04-03 20:33:03,0
T0011352,C00110,D00944,M0022,B000315,0.66,2026-01-13 06:36:32,1
T0011353,C00653,D01053,M0079,B002200,48.0,2026-04-30 17:24:57,0
T0011354,C00849,D01307,M0097,B000927,136.56,2026-03-31 18:09:01,0
T0011355,C01010,D00768,M0059,B000376,240.87,2026-01-23 20:36:58,1
T0011356,C01533,D00339,M0095,B001617,21.47,2026-04-05 01:18:52,0
T0011357,C01032,D01435,M0037,B000551,17.57,2026-01-29 08:14:03,0
T0011358,C00585,D01123,M0092,B000207,382.84,2025-11-06 12:27:14,0
T0011359,C01666,D00742,M0094,B002695,208.63,2025-09-20 23:55:24,0
T0011360,C00342,D00088,M0009,B001774,133.66,2026-05-15 05:46:30,0
T0011361,C00980,D00698,M0013,B001206,219.92,2026-02-28 20:10:21,0
T0011362,C00177,D01267,M0067,B000448,84.02,2026-05-20 20:17:13,0
T0011363,C01598,D00036,M0009,B002612,213.11,2026-05-09 07:36:22,0
T0011364,C00994,D01285,M0089,B002015,69.74,2025-08-24 23:30:46,0
T0011365,C00132,D00585,M0018,B001304,41.98,2025-06-16 16:14:26,0
T0011366,C01590,D01136,M0087,B000406,195.85,2025-12-20 15:10:28,0
T0011367,C00524,D00473,M0067,B001013,81.62,2026-05-23 22:55:01,0
T0011368,C00237,D00189,M0034,B000480,597.5,2026-04-12 21:50:39,0
T0011369,C01020,D01088,M0090,B001908,64.5,2026-02-26 09:07:52,0
T0011370,C01282,D00113,M0082,B001387,382.13,2026-04-29 04:35:37,0
T0011371,C01635,D01099,M0063,B002450,405.38,2026-02-14 23:24:02,0
T0011372,C01921,D00223,M0048,B001283,41.53,2025-07-29 01:45:05,0
T0011373,C00329,D00935,M0040,B000753,240.09,2026-03-05 18:21:45,0
T0011374,C00266,D00413,M0082,B000689,85.13,2026-02-18 19:57:46,0
T0011375,C00359,D01319,M0076,B000527,374.29,2026-02-14 22:17:37,1
T0011376,C00105,D00316,M0068,B000021,89.71,2026-01-20 07:47:21,0
T0011377,C01591,D01063,M0025,B002553,204.56,2026-04-28 15:19:38,1
T0011378,C01375,D01334,M0018,B001657,94.38,2026-05-18 17:53:27,0
T0011379,C00024,D01319,M0046,B001209,38.78,2026-06-08 08:23:49,1
T0011380,C01688,D00505,M0072,B002115,33.35,2025-06-30 14:03:31,0
T0011381,C01092,D00493,M0022,B002533,83.12,2026-05-15 22:52:54,0
T0011382,C00971,D01096,M0035,B001858,211.28,2025-09-23 06:49:34,0
T0011383,C01167,D00968,M0094,B000353,139.36,2025-10-25 13:49:51,0
T0011384,C01094,D00943,M0029,B001287,175.02,2025-11-25 03:52:19,0
T0011385,C00972,D01395,M0011,B001134,49.76,2026-04-24 13:40:54,0
T0011386,C01410,D01074,M0090,B002530,98.5,2026-03-30 22:09:44,0
T0011387,C00006,D00459,M0031,B002930,6.81,2025-07-27 11:52:10,0
T0011388,C01074,D00083,M0080,B000979,255.18,2025-09-14 23:59:25,0
T0011389,C01894,D00842,M0069,B000885,689.17,2025-10-12 09:24:13,0
T0011390,C00228,D00811,M0055,B001664,78.35,2026-05-02 15:34:10,0
T0011391,C00582,D00342,M0035,B001800,1.65,2025-10-30 02:55:28,0
T0011392,C00099,D00547,M0035,B001892,27.91,2026-05-20 08:25:41,0
T0011393,C01001,D00126,M0023,B001250,158.56,2026-04-15 12:08:26,0
T0011394,C00262,D01099,M0076,B001139,142.04,2026-02-28 18:45:28,0
T0011395,C00256,D01464,M0027,B000648,232.58,2026-05-27 03:42:10,0
T0011396,C00037,D00406,M0046,B001015,43.93,2025-06-14 16:31:36,0
T0011397,C01688,D00505,M0044,B002875,216.35,2025-12-08 02:52:15,0
T0011398,C00988,D00678,M0037,B002765,174.71,2025-10-13 03:18:33,0
T0011399,C01964,D00287,M0018,B002643,58.47,2026-03-05 20:39:58,0
T0011400,C01006,D01407,M0013,B001396,118.28,2026-03-08 16:08:39,0
T0011401,C01477,D00969,M0094,B000315,23.9,2025-09-04 13:21:48,0
T0011402,C01926,D00243,M0078,B000563,90.38,2025-10-02 15:57:21,0
T0011403,C01764,D01372,M0008,B002860,319.54,2025-07-07 14:53:02,1
T0011404,C01290,D01243,M0036,B002756,82.02,2025-06-14 19:50:03,0
T0011405,C00666,D01164,M0003,B002265,274.48,2026-02-13 05:05:44,0
T0011406,C01458,D01192,M0071,B000434,133.83,2026-05-04 05:29:30,0
T0011407,C00783,D00921,M0090,B002922,31.96,2025-08-30 10:19:25,0
T0011408,C00500,D00992,M0011,B000342,130.52,2025-08-28 08:57:28,0
T0011409,C00820,D00570,M0062,B002912,105.78,2026-05-24 17:48:34,0
T0011410,C01479,D00979,M0019,B002107,76.28,2026-05-19 07:41:45,0
